iterations=10, maxfiles=1000
1412187795.435828, 1412187795.436724, 0.000896
1412186611.366237, 1412186611.367011, 0.000774
1412186742.029551, 1412186742.030472, 0.000921
1412186873.654386, 1412186873.655170, 0.000784
1412187003.376993, 1412187003.377827, 0.000834
1412187133.965711, 1412187133.966608, 0.000897
1412187264.937365, 1412187264.938131, 0.000766
1412187396.961182, 1412187396.962075, 0.000893
1412187530.126276, 1412187530.127055, 0.000779
1412187663.117863, 1412187663.118750, 0.000887
1412187795.434988, 1412187795.435822, 0.000834
1412186611.365468, 1412186611.366230, 0.000762
1412186742.028756, 1412186742.029544, 0.000788
1412186873.653597, 1412186873.654379, 0.000782
1412187003.375879, 1412187003.376984, 0.001105
1412187133.964934, 1412187133.965704, 0.000770
1412187264.936566, 1412187264.937358, 0.000792
1412187396.960328, 1412187396.961174, 0.000846
1412187530.125466, 1412187530.126269, 0.000803
1412187663.117091, 1412187663.117857, 0.000766
1412187795.433998, 1412187795.434980, 0.000982
1412186611.364665, 1412186611.365460, 0.000795
1412186742.027934, 1412186742.028750, 0.000816
1412186873.652770, 1412186873.653590, 0.000820
1412187003.375014, 1412187003.375868, 0.000854
1412187133.964129, 1412187133.964927, 0.000798
1412187264.935773, 1412187264.936559, 0.000786
1412187396.959426, 1412187396.960320, 0.000894
1412187530.124654, 1412187530.125459, 0.000805
1412187663.116306, 1412187663.117084, 0.000778
1412187795.432906, 1412187795.433987, 0.001081
1412186611.363827, 1412186611.364658, 0.000831
1412186742.026767, 1412186742.027925, 0.001158
1412186873.651988, 1412186873.652763, 0.000775
1412187003.374242, 1412187003.375008, 0.000766
1412187133.963283, 1412187133.964121, 0.000838
1412187264.934945, 1412187264.935767, 0.000822
1412187396.958296, 1412187396.959416, 0.001120
1412187530.123827, 1412187530.124647, 0.000820
1412187663.115506, 1412187663.116299, 0.000793
1412187795.431813, 1412187795.432898, 0.001085
1412186611.363011, 1412186611.363820, 0.000809
1412186742.025840, 1412186742.026756, 0.000916
1412186873.651183, 1412186873.651981, 0.000798
1412187003.373450, 1412187003.374236, 0.000786
1412187133.962367, 1412187133.963275, 0.000908
1412187264.934168, 1412187264.934939, 0.000771
1412187396.957524, 1412187396.958290, 0.000766
1412187530.122888, 1412187530.123818, 0.000930
1412187663.114706, 1412187663.115499, 0.000793
1412187795.430979, 1412187795.431806, 0.000827
1412186611.362209, 1412186611.363004, 0.000795
1412186742.025029, 1412186742.025833, 0.000804
1412186873.650391, 1412186873.651176, 0.000785
1412187003.372631, 1412187003.373443, 0.000812
1412187133.961579, 1412187133.962360, 0.000781
1412187264.933363, 1412187264.934161, 0.000798
1412187396.956734, 1412187396.957517, 0.000783
1412187530.122087, 1412187530.122881, 0.000794
1412187663.113911, 1412187663.114700, 0.000789
1412187795.430179, 1412187795.430972, 0.000793
1412186611.361397, 1412186611.362202, 0.000805
1412186742.024211, 1412186742.025022, 0.000811
1412186873.649602, 1412186873.650385, 0.000783
1412187003.371840, 1412187003.372624, 0.000784
1412187133.960783, 1412187133.961571, 0.000788
1412187264.932526, 1412187264.933356, 0.000830
1412187396.955936, 1412187396.956727, 0.000791
1412187530.121287, 1412187530.122080, 0.000793
1412187663.113102, 1412187663.113904, 0.000802
1412187795.429337, 1412187795.430172, 0.000835
1412186611.360440, 1412186611.361389, 0.000949
1412186742.023240, 1412186742.024202, 0.000962
1412186873.648794, 1412186873.649595, 0.000801
1412187003.370995, 1412187003.371833, 0.000838
1412187133.959956, 1412187133.960776, 0.000820
1412187264.931655, 1412187264.932519, 0.000864
1412187396.955101, 1412187396.955929, 0.000828
1412187530.120477, 1412187530.121279, 0.000802
1412187663.112272, 1412187663.113096, 0.000824
1412187795.428512, 1412187795.429330, 0.000818
1412186611.358869, 1412186611.360430, 0.001561
1412186742.022418, 1412186742.023233, 0.000815
1412186873.647995, 1412186873.648787, 0.000792
1412187003.370199, 1412187003.370988, 0.000789
1412187133.959107, 1412187133.959949, 0.000842
1412187264.930620, 1412187264.931647, 0.001027
1412187396.954296, 1412187396.955094, 0.000798
1412187530.119657, 1412187530.120470, 0.000813
1412187663.111433, 1412187663.112265, 0.000832
1412187795.427677, 1412187795.428505, 0.000828
1412186611.357576, 1412186611.358856, 0.001280
1412186742.021620, 1412186742.022410, 0.000790
1412186873.647151, 1412186873.647988, 0.000837
1412187003.369403, 1412187003.370193, 0.000790
1412187133.958252, 1412187133.959100, 0.000848
1412187264.929037, 1412187264.930612, 0.001575
1412187396.953482, 1412187396.954289, 0.000807
1412187530.118802, 1412187530.119650, 0.000848
1412187663.110629, 1412187663.111426, 0.000797
1412187795.426854, 1412187795.427671, 0.000817
1412186611.356237, 1412186611.357566, 0.001329
1412186742.020827, 1412186742.021613, 0.000786
1412186873.646350, 1412186873.647145, 0.000795
1412187003.368556, 1412187003.369396, 0.000840
1412187133.957367, 1412187133.958244, 0.000877
1412187264.927916, 1412187264.929028, 0.001112
1412187396.952688, 1412187396.953474, 0.000786
1412187530.118000, 1412187530.118795, 0.000795
1412187663.109768, 1412187663.110622, 0.000854
1412187795.426048, 1412187795.426847, 0.000799
1412186611.354840, 1412186611.356225, 0.001385
1412186742.020026, 1412186742.020821, 0.000795
1412186873.645527, 1412186873.646343, 0.000816
1412187003.367635, 1412187003.368549, 0.000914
1412187133.956080, 1412187133.957358, 0.001278
1412187264.927015, 1412187264.927908, 0.000893
1412187396.951872, 1412187396.952681, 0.000809
1412187530.117158, 1412187530.117993, 0.000835
1412187663.108920, 1412187663.109761, 0.000841
1412187795.425234, 1412187795.426041, 0.000807
1412186611.353433, 1412186611.354829, 0.001396
1412186742.019190, 1412186742.020019, 0.000829
1412186873.644601, 1412186873.645519, 0.000918
1412187003.366796, 1412187003.367628, 0.000832
1412187133.955012, 1412187133.956070, 0.001058
1412187264.925718, 1412187264.927007, 0.001289
1412187396.951009, 1412187396.951865, 0.000856
1412187530.116322, 1412187530.117152, 0.000830
1412187663.107817, 1412187663.108912, 0.001095
1412187795.424412, 1412187795.425226, 0.000814
1412186611.351903, 1412186611.353422, 0.001519
1412186742.018368, 1412186742.019183, 0.000815
1412186873.643742, 1412186873.644595, 0.000853
1412187003.365968, 1412187003.366789, 0.000821
1412187133.954185, 1412187133.955004, 0.000819
1412187264.924867, 1412187264.925708, 0.000841
1412187396.950155, 1412187396.951002, 0.000847
1412187530.115406, 1412187530.116314, 0.000908
1412187663.106784, 1412187663.107807, 0.001023
1412187795.423580, 1412187795.424405, 0.000825
1412186611.350397, 1412186611.351892, 0.001495
1412186742.017546, 1412186742.018361, 0.000815
1412186873.642785, 1412186873.643734, 0.000949
1412187003.365140, 1412187003.365961, 0.000821
1412187133.953342, 1412187133.954178, 0.000836
1412187264.924037, 1412187264.924860, 0.000823
1412187396.949315, 1412187396.950149, 0.000834
1412187530.114570, 1412187530.115399, 0.000829
1412187663.105509, 1412187663.106776, 0.001267
1412187795.422665, 1412187795.423573, 0.000908
1412186611.348898, 1412186611.350383, 0.001485
1412186742.016741, 1412186742.017540, 0.000799
1412186873.641528, 1412186873.642775, 0.001247
1412187003.364324, 1412187003.365133, 0.000809
1412187133.952507, 1412187133.953335, 0.000828
1412187264.923152, 1412187264.924030, 0.000878
1412187396.948460, 1412187396.949308, 0.000848
1412187530.113701, 1412187530.114563, 0.000862
1412187663.104510, 1412187663.105497, 0.000987
1412187795.421652, 1412187795.422657, 0.001005
1412186611.347302, 1412186611.348887, 0.001585
1412186742.015917, 1412186742.016735, 0.000818
1412186873.640682, 1412186873.641521, 0.000839
1412187003.363447, 1412187003.364317, 0.000870
1412187133.951626, 1412187133.952499, 0.000873
1412187264.922247, 1412187264.923144, 0.000897
1412187396.947500, 1412187396.948451, 0.000951
1412187530.110578, 1412187530.113691, 0.003113
1412187663.103653, 1412187663.104503, 0.000850
1412187795.420791, 1412187795.421645, 0.000854
1412186611.345701, 1412186611.347288, 0.001587
1412186742.015059, 1412186742.015911, 0.000852
1412186873.639765, 1412186873.640675, 0.000910
1412187003.362604, 1412187003.363440, 0.000836
1412187133.950731, 1412187133.951619, 0.000888
1412187264.921129, 1412187264.922237, 0.001108
1412187396.946651, 1412187396.947493, 0.000842
1412187530.109732, 1412187530.110568, 0.000836
1412187663.102794, 1412187663.103646, 0.000852
1412187795.419918, 1412187795.420784, 0.000866
1412186611.344744, 1412186611.345689, 0.000945
1412186742.014224, 1412186742.015052, 0.000828
1412186873.638599, 1412186873.639757, 0.001158
1412187003.361785, 1412187003.362598, 0.000813
1412187133.949842, 1412187133.950723, 0.000881
1412187264.920250, 1412187264.921119, 0.000869
1412187396.945805, 1412187396.946644, 0.000839
1412187530.108889, 1412187530.109725, 0.000836
1412187663.101940, 1412187663.102787, 0.000847
1412187795.418990, 1412187795.419910, 0.000920
1412186611.343908, 1412186611.344737, 0.000829
1412186742.013398, 1412186742.014217, 0.000819
1412186873.637765, 1412186873.638592, 0.000827
1412187003.360953, 1412187003.361778, 0.000825
1412187133.948581, 1412187133.949834, 0.001253
1412187264.919381, 1412187264.920244, 0.000863
1412187396.944954, 1412187396.945798, 0.000844
1412187530.108004, 1412187530.108883, 0.000879
1412187663.101093, 1412187663.101934, 0.000841
1412187795.418137, 1412187795.418983, 0.000846
1412186611.343015, 1412186611.343901, 0.000886
1412186742.012546, 1412186742.013392, 0.000846
1412186873.636913, 1412186873.637758, 0.000845
1412187003.360102, 1412187003.360946, 0.000844
1412187133.947579, 1412187133.948568, 0.000989
1412187264.918508, 1412187264.919374, 0.000866
1412187396.944101, 1412187396.944948, 0.000847
1412187530.106772, 1412187530.107994, 0.001222
1412187663.100254, 1412187663.101086, 0.000832
1412187795.417146, 1412187795.418129, 0.000983
1412186611.342150, 1412186611.343008, 0.000858
1412186742.011646, 1412186742.012538, 0.000892
1412186873.636048, 1412186873.636905, 0.000857
1412187003.359178, 1412187003.360095, 0.000917
1412187133.946632, 1412187133.947573, 0.000941
1412187264.917665, 1412187264.918501, 0.000836
1412187396.943204, 1412187396.944093, 0.000889
1412187530.105871, 1412187530.106761, 0.000890
1412187663.099373, 1412187663.100247, 0.000874
1412187795.415715, 1412187795.417136, 0.001421
1412186611.341286, 1412186611.342143, 0.000857
1412186742.010679, 1412186742.011638, 0.000959
1412186873.635168, 1412186873.636041, 0.000873
1412187003.357978, 1412187003.359170, 0.001192
1412187133.945767, 1412187133.946625, 0.000858
1412187264.916810, 1412187264.917658, 0.000848
1412187396.942360, 1412187396.943197, 0.000837
1412187530.104986, 1412187530.105864, 0.000878
1412187663.098535, 1412187663.099367, 0.000832
1412187795.414765, 1412187795.415703, 0.000938
1412186611.340380, 1412186611.341280, 0.000900
1412186742.009812, 1412186742.010673, 0.000861
1412186873.634295, 1412186873.635161, 0.000866
1412187003.357121, 1412187003.357971, 0.000850
1412187133.944916, 1412187133.945761, 0.000845
1412187264.915918, 1412187264.916803, 0.000885
1412187396.941491, 1412187396.942353, 0.000862
1412187530.104112, 1412187530.104979, 0.000867
1412187663.097692, 1412187663.098528, 0.000836
1412187795.413904, 1412187795.414758, 0.000854
1412186611.339480, 1412186611.340373, 0.000893
1412186742.008936, 1412186742.009805, 0.000869
1412186873.633426, 1412186873.634289, 0.000863
1412187003.356202, 1412187003.357114, 0.000912
1412187133.944042, 1412187133.944909, 0.000867
1412187264.914910, 1412187264.915909, 0.000999
1412187396.940578, 1412187396.941483, 0.000905
1412187530.103225, 1412187530.104105, 0.000880
1412187663.096850, 1412187663.097686, 0.000836
1412187795.413020, 1412187795.413897, 0.000877
1412186611.338536, 1412186611.339472, 0.000936
1412186742.008038, 1412186742.008928, 0.000890
1412186873.632505, 1412186873.633419, 0.000914
1412187003.354752, 1412187003.356193, 0.001441
1412187133.943132, 1412187133.944035, 0.000903
1412187264.914025, 1412187264.914904, 0.000879
1412187396.939616, 1412187396.940570, 0.000954
1412187530.102367, 1412187530.103218, 0.000851
1412187663.095967, 1412187663.096842, 0.000875
1412187795.412152, 1412187795.413013, 0.000861
1412186611.337198, 1412186611.338528, 0.001330
1412186742.006976, 1412186742.008030, 0.001054
1412186873.631634, 1412186873.632497, 0.000863
1412187003.353846, 1412187003.354745, 0.000899
1412187133.942198, 1412187133.943124, 0.000926
1412187264.913128, 1412187264.914018, 0.000890
1412187396.938538, 1412187396.939607, 0.001069
1412187530.101477, 1412187530.102360, 0.000883
1412187663.095068, 1412187663.095960, 0.000892
1412187795.411199, 1412187795.412144, 0.000945
1412186611.335978, 1412186611.337189, 0.001211
1412186742.006071, 1412186742.006969, 0.000898
1412186873.630696, 1412186873.631626, 0.000930
1412187003.352869, 1412187003.353838, 0.000969
1412187133.941315, 1412187133.942191, 0.000876
1412187264.912081, 1412187264.913121, 0.001040
1412187396.937653, 1412187396.938531, 0.000878
1412187530.100598, 1412187530.101470, 0.000872
1412187663.094189, 1412187663.095061, 0.000872
1412187795.410190, 1412187795.411191, 0.001001
1412186611.334992, 1412186611.335971, 0.000979
1412186742.005128, 1412186742.006062, 0.000934
1412186873.629718, 1412186873.630689, 0.000971
1412187003.351984, 1412187003.352863, 0.000879
1412187133.940311, 1412187133.941308, 0.000997
1412187264.910835, 1412187264.912070, 0.001235
1412187396.936601, 1412187396.937645, 0.001044
1412187530.099709, 1412187530.100591, 0.000882
1412187663.093301, 1412187663.094182, 0.000881
1412187795.409299, 1412187795.410182, 0.000883
1412186611.334099, 1412186611.334985, 0.000886
1412186742.004257, 1412186742.005121, 0.000864
1412186873.628830, 1412186873.629711, 0.000881
1412187003.351099, 1412187003.351977, 0.000878
1412187133.938983, 1412187133.940301, 0.001318
1412187264.909922, 1412187264.910828, 0.000906
1412187396.935278, 1412187396.936589, 0.001311
1412187530.098796, 1412187530.099701, 0.000905
1412187663.092357, 1412187663.093293, 0.000936
1412187795.408339, 1412187795.409291, 0.000952
1412186611.333212, 1412186611.334092, 0.000880
1412186742.003354, 1412186742.004250, 0.000896
1412186873.627945, 1412186873.628823, 0.000878
1412187003.350241, 1412187003.351092, 0.000851
1412187133.938083, 1412187133.938976, 0.000893
1412187264.908959, 1412187264.909914, 0.000955
1412187396.934401, 1412187396.935272, 0.000871
1412187530.097886, 1412187530.098789, 0.000903
1412187663.091319, 1412187663.092349, 0.001030
1412187795.407335, 1412187795.408331, 0.000996
1412186611.332303, 1412186611.333204, 0.000901
1412186742.002465, 1412186742.003347, 0.000882
1412186873.627007, 1412186873.627938, 0.000931
1412187003.349357, 1412187003.350234, 0.000877
1412187133.937153, 1412187133.938075, 0.000922
1412187264.907868, 1412187264.908951, 0.001083
1412187396.933494, 1412187396.934393, 0.000899
1412187530.097002, 1412187530.097879, 0.000877
1412187663.090295, 1412187663.091310, 0.001015
1412187795.406283, 1412187795.407326, 0.001043
1412186611.331396, 1412186611.332296, 0.000900
1412186742.001551, 1412186742.002458, 0.000907
1412186873.626107, 1412186873.627000, 0.000893
1412187003.348462, 1412187003.349351, 0.000889
1412187133.936227, 1412187133.937146, 0.000919
1412187264.906933, 1412187264.907861, 0.000928
1412187396.932473, 1412187396.933485, 0.001012
1412187530.096045, 1412187530.096995, 0.000950
1412187663.089263, 1412187663.090288, 0.001025
1412187795.405357, 1412187795.406276, 0.000919
1412186611.330506, 1412186611.331388, 0.000882
1412186742.000674, 1412186742.001544, 0.000870
1412186873.625096, 1412186873.626099, 0.001003
1412187003.347575, 1412187003.348455, 0.000880
1412187133.935277, 1412187133.936220, 0.000943
1412187264.906042, 1412187264.906926, 0.000884
1412187396.931561, 1412187396.932466, 0.000905
1412187530.094762, 1412187530.096036, 0.001274
1412187663.088152, 1412187663.089255, 0.001103
1412187795.404441, 1412187795.405350, 0.000909
1412186611.329611, 1412186611.330499, 0.000888
1412186741.999753, 1412186742.000667, 0.000914
1412186873.623852, 1412186873.625087, 0.001235
1412187003.346638, 1412187003.347568, 0.000930
1412187133.934321, 1412187133.935270, 0.000949
1412187264.905147, 1412187264.906035, 0.000888
1412187396.930611, 1412187396.931553, 0.000942
1412187530.093757, 1412187530.094752, 0.000995
1412187663.087215, 1412187663.088144, 0.000929
1412187795.403510, 1412187795.404434, 0.000924
1412186611.328715, 1412186611.329604, 0.000889
1412186741.998795, 1412186741.999746, 0.000951
1412186873.622588, 1412186873.623840, 0.001252
1412187003.345719, 1412187003.346630, 0.000911
1412187133.933297, 1412187133.934312, 0.001015
1412187264.904225, 1412187264.905140, 0.000915
1412187396.929665, 1412187396.930603, 0.000938
1412187530.092808, 1412187530.093750, 0.000942
1412187663.086327, 1412187663.087208, 0.000881
1412187795.402553, 1412187795.403503, 0.000950
1412186611.327789, 1412186611.328707, 0.000918
1412186741.997892, 1412186741.998788, 0.000896
1412186873.621376, 1412186873.622580, 0.001204
1412187003.344812, 1412187003.345712, 0.000900
1412187133.932342, 1412187133.933290, 0.000948
1412187264.903260, 1412187264.904218, 0.000958
1412187396.928764, 1412187396.929658, 0.000894
1412187530.091795, 1412187530.092800, 0.001005
1412187663.085422, 1412187663.086320, 0.000898
1412187795.401626, 1412187795.402547, 0.000921
1412186611.326857, 1412186611.327782, 0.000925
1412186741.996965, 1412186741.997885, 0.000920
1412186873.620457, 1412186873.621369, 0.000912
1412187003.343896, 1412187003.344805, 0.000909
1412187133.931219, 1412187133.932334, 0.001115
1412187264.902321, 1412187264.903254, 0.000933
1412187396.927833, 1412187396.928756, 0.000923
1412187530.090857, 1412187530.091789, 0.000932
1412187663.084522, 1412187663.085416, 0.000894
1412187795.400683, 1412187795.401619, 0.000936
1412186611.325906, 1412186611.326850, 0.000944
1412186741.995934, 1412186741.996957, 0.001023
1412186873.619406, 1412186873.620449, 0.001043
1412187003.342869, 1412187003.343888, 0.001019
1412187133.930195, 1412187133.931208, 0.001013
1412187264.901351, 1412187264.902314, 0.000963
1412187396.926810, 1412187396.927826, 0.001016
1412187530.089862, 1412187530.090850, 0.000988
1412187663.083589, 1412187663.084515, 0.000926
1412187795.399601, 1412187795.400675, 0.001074
1412186611.324991, 1412186611.325900, 0.000909
1412186741.995015, 1412186741.995927, 0.000912
1412186873.618178, 1412186873.619396, 0.001218
1412187003.341434, 1412187003.342858, 0.001424
1412187133.929262, 1412187133.930189, 0.000927
1412187264.900403, 1412187264.901344, 0.000941
1412187396.925620, 1412187396.926800, 0.001180
1412187530.088744, 1412187530.089855, 0.001111
1412187663.082651, 1412187663.083582, 0.000931
1412187795.398297, 1412187795.399593, 0.001296
1412186611.324059, 1412186611.324983, 0.000924
1412186741.994077, 1412186741.995008, 0.000931
1412186873.617243, 1412186873.618171, 0.000928
1412187003.340106, 1412187003.341426, 0.001320
1412187133.928318, 1412187133.929255, 0.000937
1412187264.899336, 1412187264.900395, 0.001059
1412187396.924719, 1412187396.925613, 0.000894
1412187530.087816, 1412187530.088737, 0.000921
1412187663.081727, 1412187663.082644, 0.000917
1412187795.397297, 1412187795.398286, 0.000989
1412186611.323111, 1412186611.324052, 0.000941
1412186741.993166, 1412186741.994070, 0.000904
1412186873.616339, 1412186873.617236, 0.000897
1412187003.338753, 1412187003.340096, 0.001343
1412187133.927351, 1412187133.928311, 0.000960
1412187264.898407, 1412187264.899329, 0.000922
1412187396.923785, 1412187396.924711, 0.000926
1412187530.086854, 1412187530.087809, 0.000955
1412187663.080789, 1412187663.081720, 0.000931
1412187795.396334, 1412187795.397288, 0.000954
1412186611.322121, 1412186611.323103, 0.000982
1412186741.992207, 1412186741.993158, 0.000951
1412186873.615368, 1412186873.616332, 0.000964
1412187003.337350, 1412187003.338742, 0.001392
1412187133.926387, 1412187133.927344, 0.000957
1412187264.897471, 1412187264.898399, 0.000928
1412187396.922788, 1412187396.923778, 0.000990
1412187530.085929, 1412187530.086847, 0.000918
1412187663.079860, 1412187663.080781, 0.000921
1412187795.395361, 1412187795.396327, 0.000966
1412186611.321041, 1412186611.322112, 0.001071
1412186741.991258, 1412186741.992201, 0.000943
1412186873.614387, 1412186873.615361, 0.000974
1412187003.336307, 1412187003.337342, 0.001035
1412187133.925447, 1412187133.926380, 0.000933
1412187264.896516, 1412187264.897464, 0.000948
1412187396.921883, 1412187396.922782, 0.000899
1412187530.084979, 1412187530.085922, 0.000943
1412187663.078838, 1412187663.079853, 0.001015
1412187795.394414, 1412187795.395354, 0.000940
1412186611.319413, 1412186611.321029, 0.001616
1412186741.990310, 1412186741.991251, 0.000941
1412186873.613356, 1412186873.614380, 0.001024
1412187003.335302, 1412187003.336299, 0.000997
1412187133.924470, 1412187133.925440, 0.000970
1412187264.895518, 1412187264.896509, 0.000991
1412187396.920923, 1412187396.921876, 0.000953
1412187530.084027, 1412187530.084972, 0.000945
1412187663.077903, 1412187663.078831, 0.000928
1412187795.393432, 1412187795.394406, 0.000974
1412186611.318462, 1412186611.319406, 0.000944
1412186741.989349, 1412186741.990303, 0.000954
1412186873.612345, 1412186873.613350, 0.001005
1412187003.334385, 1412187003.335295, 0.000910
1412187133.923443, 1412187133.924463, 0.001020
1412187264.894105, 1412187264.895510, 0.001405
1412187396.919941, 1412187396.920916, 0.000975
1412187530.083064, 1412187530.084020, 0.000956
1412187663.076966, 1412187663.077895, 0.000929
1412187795.392474, 1412187795.393425, 0.000951
1412186611.317540, 1412186611.318455, 0.000915
1412186741.988378, 1412186741.989340, 0.000962
1412186873.611356, 1412186873.612338, 0.000982
1412187003.333425, 1412187003.334377, 0.000952
1412187133.921158, 1412187133.923434, 0.002276
1412187264.892816, 1412187264.894095, 0.001279
1412187396.918945, 1412187396.919934, 0.000989
1412187530.082122, 1412187530.083056, 0.000934
1412187663.075949, 1412187663.076958, 0.001009
1412187795.391479, 1412187795.392466, 0.000987
1412186611.316551, 1412186611.317532, 0.000981
1412186741.987409, 1412186741.988370, 0.000961
1412186873.610421, 1412186873.611349, 0.000928
1412187003.332460, 1412187003.333418, 0.000958
1412187133.920208, 1412187133.921152, 0.000944
1412187264.891794, 1412187264.892809, 0.001015
1412187396.917751, 1412187396.918936, 0.001185
1412187530.081165, 1412187530.082115, 0.000950
1412187663.074857, 1412187663.075940, 0.001083
1412187795.390314, 1412187795.391452, 0.001138
1412186611.315597, 1412186611.316544, 0.000947
1412186741.986465, 1412186741.987402, 0.000937
1412186873.609429, 1412186873.610413, 0.000984
1412187003.331495, 1412187003.332453, 0.000958
1412187133.919231, 1412187133.920202, 0.000971
1412187264.890810, 1412187264.891786, 0.000976
1412187396.916679, 1412187396.917742, 0.001063
1412187530.080209, 1412187530.081158, 0.000949
1412187663.073927, 1412187663.074850, 0.000923
1412187795.389306, 1412187795.390306, 0.001000
1412186611.314619, 1412186611.315590, 0.000971
1412186741.985493, 1412186741.986458, 0.000965
1412186873.608375, 1412186873.609421, 0.001046
1412187003.330509, 1412187003.331488, 0.000979
1412187133.918267, 1412187133.919224, 0.000957
1412187264.889849, 1412187264.890803, 0.000954
1412187396.915743, 1412187396.916671, 0.000928
1412187530.079205, 1412187530.080202, 0.000997
1412187663.072947, 1412187663.073920, 0.000973
1412187795.388341, 1412187795.389298, 0.000957
1412186611.313660, 1412186611.314612, 0.000952
1412186741.984272, 1412186741.985484, 0.001212
1412186873.606844, 1412186873.608366, 0.001522
1412187003.329526, 1412187003.330501, 0.000975
1412187133.917237, 1412187133.918259, 0.001022
1412187264.888846, 1412187264.889842, 0.000996
1412187396.914754, 1412187396.915735, 0.000981
1412187530.078125, 1412187530.079196, 0.001071
1412187663.071955, 1412187663.072939, 0.000984
1412187795.387269, 1412187795.388334, 0.001065
1412186611.312649, 1412186611.313653, 0.001004
1412186741.982746, 1412186741.984262, 0.001516
1412186873.605818, 1412186873.606836, 0.001018
1412187003.328589, 1412187003.329520, 0.000931
1412187133.916140, 1412187133.917229, 0.001089
1412187264.887838, 1412187264.888839, 0.001001
1412187396.913789, 1412187396.914747, 0.000958
1412187530.076726, 1412187530.078114, 0.001388
1412187663.070959, 1412187663.071948, 0.000989
1412187795.386256, 1412187795.387261, 0.001005
1412186611.311664, 1412186611.312641, 0.000977
1412186741.981752, 1412186741.982739, 0.000987
1412186873.604658, 1412186873.605810, 0.001152
1412187003.327583, 1412187003.328581, 0.000998
1412187133.914995, 1412187133.916131, 0.001136
1412187264.886748, 1412187264.887830, 0.001082
1412187396.912862, 1412187396.913782, 0.000920
1412187530.075646, 1412187530.076718, 0.001072
1412187663.069990, 1412187663.070952, 0.000962
1412187795.385063, 1412187795.386247, 0.001184
1412186611.310676, 1412186611.311657, 0.000981
1412186741.980764, 1412186741.981745, 0.000981
1412186873.603687, 1412186873.604650, 0.000963
1412187003.326571, 1412187003.327575, 0.001004
1412187133.913896, 1412187133.914987, 0.001091
1412187264.885327, 1412187264.886740, 0.001413
1412187396.911907, 1412187396.912855, 0.000948
1412187530.074623, 1412187530.075638, 0.001015
1412187663.068967, 1412187663.069983, 0.001016
1412187795.384066, 1412187795.385055, 0.000989
1412186611.309683, 1412186611.310669, 0.000986
1412186741.979714, 1412186741.980756, 0.001042
1412186873.602664, 1412186873.603679, 0.001015
1412187003.325589, 1412187003.326563, 0.000974
1412187133.912876, 1412187133.913885, 0.001009
1412187264.884334, 1412187264.885319, 0.000985
