iterations=10, maxfiles=1000
1412186743.876228, 1412186743.963434, 0.087206
1412186875.317635, 1412186875.408611, 0.090976
1412187005.172617, 1412187005.259521, 0.086904
1412187135.968046, 1412187135.971897, 0.003851
1412187267.516845, 1412187267.603833, 0.086988
1412187398.241596, 1412187398.328062, 0.086466
1412187531.197462, 1412187531.284406, 0.086944
1412187664.930188, 1412187664.934167, 0.003979
1412186482.455153, 1412186482.550311, 0.095158
1412186611.947084, 1412186611.951289, 0.004205
1412186743.984095, 1412186743.988195, 0.004100
1412186875.428800, 1412186875.516758, 0.087958
1412187005.280515, 1412187005.367203, 0.086688
1412187135.990641, 1412187135.994835, 0.004194
1412187267.624616, 1412187267.628727, 0.004111
1412187398.348044, 1412187398.437930, 0.089886
1412187531.304629, 1412187531.392328, 0.087699
1412187664.951970, 1412187665.040446, 0.088476
1412186482.570852, 1412186482.574772, 0.003920
1412186611.968762, 1412186612.232488, 0.263726
1412186744.005640, 1412186744.095410, 0.089770
1412186875.537284, 1412186875.624464, 0.087180
1412187005.387850, 1412187005.476023, 0.088173
1412187136.011560, 1412187136.101834, 0.090274
1412187267.646207, 1412187267.650487, 0.004280
1412187398.458547, 1412187398.462983, 0.004436
1412187531.412574, 1412187531.500481, 0.087907
1412187665.061626, 1412187665.065591, 0.003965
1412186482.591720, 1412186482.682137, 0.090417
1412186612.665155, 1412186612.672388, 0.007233
1412186744.116180, 1412186744.203069, 0.086889
1412186875.645819, 1412186875.732851, 0.087032
1412187005.495913, 1412187005.499769, 0.003856
1412187136.122484, 1412187136.208732, 0.086248
1412187267.668546, 1412187267.672505, 0.003959
1412187398.479979, 1412187398.568667, 0.088688
1412187531.520798, 1412187531.524894, 0.004096
1412187665.083627, 1412187665.172856, 0.089229
1412186482.702917, 1412186482.793547, 0.090630
1412186612.690766, 1412186612.695022, 0.004256
1412186744.224528, 1412186744.228569, 0.004041
1412186875.757772, 1412186875.761668, 0.003896
1412187005.518263, 1412187005.608375, 0.090112
1412187136.230737, 1412187136.234984, 0.004247
1412187267.690499, 1412187267.784093, 0.093594
1412187398.588618, 1412187398.676623, 0.088005
1412187531.542666, 1412187531.546775, 0.004109
1412187665.193696, 1412187665.280346, 0.086650
1412186482.813988, 1412186482.901823, 0.087835
1412186612.712710, 1412186612.798116, 0.085406
1412186744.246756, 1412186744.250888, 0.004132
1412186875.778941, 1412186875.782896, 0.003955
1412187005.629391, 1412187005.720398, 0.091007
1412187136.252801, 1412187136.256902, 0.004101
1412187267.805285, 1412187267.895791, 0.090506
1412187398.698606, 1412187398.702786, 0.004180
1412187531.564428, 1412187531.652385, 0.087957
1412187665.302046, 1412187665.306542, 0.004496
1412186482.923216, 1412186483.014258, 0.091042
1412186612.818909, 1412186612.822935, 0.004026
1412186744.268988, 1412186744.273137, 0.004149
1412186875.801258, 1412186875.805508, 0.004250
1412187005.744075, 1412187005.839962, 0.095887
1412187136.274632, 1412187136.364694, 0.090062
1412187267.917230, 1412187268.004257, 0.087027
1412187398.720558, 1412187398.814008, 0.093450
1412187531.673214, 1412187531.677482, 0.004268
1412187665.324332, 1412187665.414240, 0.089908
1412186483.035010, 1412186483.126224, 0.091214
1412186612.840956, 1412186612.844958, 0.004002
1412186744.293821, 1412186744.303710, 0.009889
1412186875.822923, 1412186875.826874, 0.003951
1412187005.860626, 1412187005.864551, 0.003925
1412187136.407485, 1412187136.501365, 0.093880
1412187268.025609, 1412187268.029598, 0.003989
1412187398.836742, 1412187398.924922, 0.088180
1412187531.695408, 1412187531.699432, 0.004024
1412187665.435186, 1412187665.439391, 0.004205
1412186483.146463, 1412186483.234321, 0.087858
1412186612.863564, 1412186612.867780, 0.004216
1412186744.322466, 1412186744.326400, 0.003934
1412186875.845038, 1412186875.932364, 0.087326
1412187005.883212, 1412187005.971689, 0.088477
1412187136.522622, 1412187136.526702, 0.004080
1412187268.048086, 1412187268.052388, 0.004302
1412187398.946389, 1412187399.044877, 0.098488
1412187531.717842, 1412187531.804591, 0.086749
1412187665.457401, 1412187665.461614, 0.004213
1412186483.255257, 1412186483.342290, 0.087033
1412186612.885858, 1412186612.889956, 0.004098
1412186744.344304, 1412186744.348389, 0.004085
1412186875.954020, 1412186875.958404, 0.004384
1412187005.993245, 1412187006.080513, 0.087268
1412187136.546572, 1412187136.633372, 0.086800
1412187268.070875, 1412187268.074806, 0.003931
1412187399.065745, 1412187399.156855, 0.091110
1412187531.825457, 1412187531.829758, 0.004301
1412187665.479258, 1412187665.568684, 0.089426
1412186483.363258, 1412186483.450452, 0.087194
1412186612.908557, 1412186612.912573, 0.004016
1412186744.367418, 1412186744.455407, 0.087989
1412186875.976326, 1412186876.065497, 0.089171
1412187006.102000, 1412187006.105981, 0.003981
1412187136.654675, 1412187136.659366, 0.004691
1412187268.093133, 1412187268.097097, 0.003964
1412187399.179032, 1412187399.183392, 0.004360
1412187531.847397, 1412187531.851857, 0.004460
1412187665.591032, 1412187665.595835, 0.004803
1412186483.470898, 1412186483.566691, 0.095793
1412186612.931669, 1412186613.018718, 0.087049
1412186744.476620, 1412186744.480604, 0.003984
1412186876.086734, 1412186876.090717, 0.003983
1412187006.124527, 1412187006.128485, 0.003958
1412187136.676939, 1412187136.764384, 0.087445
1412187268.115757, 1412187268.203925, 0.088168
1412187399.202187, 1412187399.206153, 0.003966
1412187531.869699, 1412187531.956420, 0.086721
1412187665.614859, 1412187665.704829, 0.089970
1412186483.587732, 1412186483.591891, 0.004159
1412186613.040512, 1412186613.044685, 0.004173
1412186744.499408, 1412186744.587384, 0.087976
1412186876.109346, 1412186876.113290, 0.003944
1412187006.147384, 1412187006.151912, 0.004528
1412187136.786389, 1412187136.872985, 0.086596
1412187268.225428, 1412187268.313533, 0.088105
1412187399.224355, 1412187399.229350, 0.004995
1412187531.977726, 1412187531.981709, 0.003983
1412187665.734777, 1412187665.824832, 0.090055
1412186483.609398, 1412186483.613404, 0.004006
1412186613.064489, 1412186613.150650, 0.086161
1412186744.608854, 1412186744.699015, 0.090161
1412186876.134229, 1412186876.220569, 0.086340
1412187006.170821, 1412187006.259552, 0.088731
1412187136.893962, 1412187136.981472, 0.087510
1412187268.335183, 1412187268.424481, 0.089298
1412187399.247715, 1412187399.338005, 0.090290
1412187532.000328, 1412187532.004578, 0.004250
1412187665.846048, 1412187665.850541, 0.004493
1412186483.631673, 1412186483.635679, 0.004006
1412186613.172062, 1412186613.176051, 0.003989
1412186744.721777, 1412186744.811502, 0.089725
1412186876.241920, 1412186876.332979, 0.091059
1412187006.282368, 1412187006.371499, 0.089131
1412187137.002902, 1412187137.007146, 0.004244
1412187268.446371, 1412187268.536274, 0.089903
1412187399.358685, 1412187399.363162, 0.004477
1412187532.023330, 1412187532.112322, 0.088992
1412187665.868605, 1412187665.872916, 0.004311
1412186483.654535, 1412186483.746396, 0.091861
1412186613.195691, 1412186613.282815, 0.087124
1412186744.833248, 1412186744.923153, 0.089905
1412186876.354765, 1412186876.359187, 0.004422
1412187006.392376, 1412187006.396328, 0.003952
1412187137.028959, 1412187137.037017, 0.008058
1412187268.558595, 1412187268.648386, 0.089791
1412187399.380891, 1412187399.468691, 0.087800
1412187532.142302, 1412187532.232282, 0.089980
1412187665.891973, 1412187665.896033, 0.004060
1412186483.768251, 1412186483.858590, 0.090339
1412186613.305551, 1412186613.395644, 0.090093
1412186744.944924, 1412186744.949022, 0.004098
1412186876.377751, 1412186876.382125, 0.004374
1412187006.417033, 1412187006.503434, 0.086401
1412187137.055778, 1412187137.145373, 0.089595
1412187268.670008, 1412187268.674363, 0.004355
1412187399.489976, 1412187399.494542, 0.004566
1412187532.254072, 1412187532.340436, 0.086364
1412187665.915305, 1412187666.004939, 0.089634
1412186483.879773, 1412186484.504321, 0.624548
1412186613.418245, 1412186613.422827, 0.004582
1412186744.967046, 1412186744.971038, 0.003992
1412186876.400572, 1412186876.404574, 0.004002
1412187006.526713, 1412187006.530883, 0.004170
1412187137.166537, 1412187137.256284, 0.089747
1412187268.692830, 1412187268.697103, 0.004273
1412187399.513093, 1412187399.600852, 0.087759
1412187532.362048, 1412187532.366074, 0.004026
1412187666.026945, 1412187666.117119, 0.090174
1412186484.524151, 1412186484.528540, 0.004389
1412186613.442140, 1412186613.530680, 0.088540
1412186744.990251, 1412186744.994426, 0.004175
1412186876.423753, 1412186876.427746, 0.003993
1412187006.549488, 1412187006.640108, 0.090620
1412187137.277581, 1412187137.281573, 0.003992
1412187268.719411, 1412187268.812325, 0.092914
1412187399.622857, 1412187399.712592, 0.089735
1412187532.385209, 1412187532.471888, 0.086679
1412187666.139442, 1412187666.143436, 0.003994
1412186484.546713, 1412186484.550720, 0.004007
1412186613.559242, 1412186613.568386, 0.009144
1412186745.013681, 1412186745.018064, 0.004383
1412186876.447108, 1412186876.451673, 0.004565
1412187006.662332, 1412187006.666347, 0.004015
1412187137.300425, 1412187137.388688, 0.088263
1412187268.833878, 1412187268.920214, 0.086336
1412187399.735771, 1412187399.826979, 0.091208
1412187532.493871, 1412187532.498295, 0.004424
1412187666.162910, 1412187666.248892, 0.085982
1412186484.570193, 1412186484.574240, 0.004047
1412186613.587838, 1412186613.678872, 0.091034
1412186745.038733, 1412186745.127373, 0.088640
1412186876.472397, 1412186876.560499, 0.088102
1412187006.685778, 1412187006.689893, 0.004115
1412187137.411133, 1412187137.501835, 0.090702
1412187268.942346, 1412187269.033616, 0.091270
1412187399.848713, 1412187399.852837, 0.004124
1412187532.516768, 1412187532.604590, 0.087822
1412187666.271239, 1412187666.275290, 0.004051
1412186484.594417, 1412186484.598718, 0.004301
1412186613.701259, 1412186613.790794, 0.089535
1412186745.150374, 1412186745.239444, 0.089070
1412186876.582895, 1412186876.587567, 0.004672
1412187006.711958, 1412187006.719029, 0.007071
1412187137.525312, 1412187137.612826, 0.087514
1412187269.055548, 1412187269.059924, 0.004376
1412187399.871485, 1412187399.875973, 0.004488
1412187532.626759, 1412187532.716533, 0.089774
1412187666.294120, 1412187666.384483, 0.090363
1412186484.617527, 1412186484.621594, 0.004067
1412186613.813065, 1412186613.902710, 0.089645
1412186745.261750, 1412186745.351374, 0.089624
1412186876.609205, 1412186876.616334, 0.007129
1412187006.739544, 1412187006.743532, 0.003988
1412187137.634750, 1412187137.638814, 0.004064
1412187269.079983, 1412187269.168410, 0.088427
1412187399.895617, 1412187399.984618, 0.089001
1412187532.739410, 1412187532.824196, 0.084786
1412187666.406667, 1412187666.497003, 0.090336
1412186484.641649, 1412186484.646180, 0.004531
1412186613.924909, 1412186613.929263, 0.004354
1412186745.380150, 1412186745.467308, 0.087158
1412186876.637263, 1412186876.724515, 0.087252
1412187006.763936, 1412187006.768388, 0.004452
1412187137.657817, 1412187137.745254, 0.087437
1412187269.191612, 1412187269.195576, 0.003964
1412187400.009767, 1412187400.100282, 0.090515
1412187532.847307, 1412187532.851398, 0.004091
1412187666.519080, 1412187666.523128, 0.004048
1412186484.665452, 1412186484.754996, 0.089544
1412186613.948646, 1412186613.952758, 0.004112
1412186745.489892, 1412186745.494173, 0.004281
1412186876.747020, 1412186876.836557, 0.089537
1412187006.787995, 1412187006.792034, 0.004039
1412187137.767597, 1412187137.772357, 0.004760
1412187269.215891, 1412187269.220621, 0.004730
1412187400.122142, 1412187400.213629, 0.091487
1412187532.871718, 1412187533.068313, 0.196595
1412187666.542321, 1412187666.546360, 0.004039
1412186484.777217, 1412186484.781329, 0.004112
1412186613.973125, 1412186613.977560, 0.004435
1412186745.513984, 1412186745.603596, 0.089612
1412186876.858845, 1412186876.944406, 0.085561
1412187006.813356, 1412187006.903967, 0.090611
1412187137.792464, 1412187137.884700, 0.092236
1412187269.241485, 1412187269.245518, 0.004033
1412187400.236315, 1412187400.324752, 0.088437
1412187533.452392, 1412187533.540623, 0.088231
1412187666.566201, 1412187666.652896, 0.086695
1412186484.800968, 1412186484.805000, 0.004032
1412186613.998146, 1412186614.086876, 0.088730
1412186745.627060, 1412186745.631247, 0.004187
1412186876.967921, 1412186876.971981, 0.004060
1412187006.928075, 1412187006.932995, 0.004920
1412187137.908406, 1412187137.912399, 0.003993
1412187269.265107, 1412187269.269263, 0.004156
1412187400.346541, 1412187400.438044, 0.091503
1412187533.562864, 1412187533.567373, 0.004509
1412187666.675548, 1412187666.679960, 0.004412
1412186484.825622, 1412186484.830174, 0.004552
1412186614.109817, 1412186614.198778, 0.088961
1412186745.650933, 1412186745.739164, 0.088231
1412186876.991181, 1412186876.995304, 0.004123
1412187006.952132, 1412187007.040431, 0.088299
1412187137.938152, 1412187138.029274, 0.091122
1412187269.289106, 1412187269.293596, 0.004490
1412187400.461868, 1412187400.552264, 0.090396
1412187533.587055, 1412187533.591101, 0.004046
1412187666.702417, 1412187666.792830, 0.090413
1412186484.849634, 1412186484.934677, 0.085043
1412186614.222514, 1412186614.226553, 0.004039
1412186745.762119, 1412186745.853341, 0.091222
1412186877.015057, 1412186877.019252, 0.004195
1412187007.062856, 1412187007.067298, 0.004442
1412187138.051315, 1412187138.141822, 0.090507
1412187269.313934, 1412187269.318064, 0.004130
1412187400.575622, 1412187400.664424, 0.088802
1412187533.619377, 1412187533.623963, 0.004586
1412187666.815838, 1412187666.819854, 0.004016
1412186484.957409, 1412186484.961539, 0.004130
1412186614.246460, 1412186614.334685, 0.088225
1412186745.875942, 1412186745.880462, 0.004520
1412186877.039437, 1412186877.043633, 0.004196
1412187007.087854, 1412187007.091957, 0.004103
1412187138.164536, 1412187138.252769, 0.088233
1412187269.338768, 1412187269.343253, 0.004485
1412187400.687108, 1412187400.776922, 0.089814
1412187533.643704, 1412187533.732456, 0.088752
1412187666.839098, 1412187666.843112, 0.004014
1412186484.981271, 1412186485.070932, 0.089661
1412186614.357746, 1412186614.446882, 0.089136
1412186745.900750, 1412186745.987244, 0.086494
1412186877.063765, 1412186877.068162, 0.004397
1412187007.112786, 1412187007.116978, 0.004192
1412187138.275680, 1412187138.368762, 0.093082
1412187269.364696, 1412187269.452406, 0.087710
1412187400.798977, 1412187400.803002, 0.004025
1412187533.756180, 1412187533.844820, 0.088640
1412187666.862904, 1412187666.952958, 0.090054
1412186485.097283, 1412186485.104570, 0.007287
1412186614.470338, 1412186614.474483, 0.004145
1412186746.011172, 1412186746.015253, 0.004081
1412186877.088574, 1412186877.093842, 0.005268
1412187007.136670, 1412187007.228025, 0.091355
1412187138.392618, 1412187138.484967, 0.092349
1412187269.475788, 1412187269.480494, 0.004706
1412187400.822306, 1412187400.912811, 0.090505
1412187533.868097, 1412187533.956481, 0.088384
1412187666.976011, 1412187667.064730, 0.088719
1412186485.125822, 1412186485.130562, 0.004740
1412186614.497740, 1412186614.505168, 0.007428
1412186746.036766, 1412186746.123445, 0.086679
1412186877.114567, 1412186877.200788, 0.086221
1412187007.251224, 1412187007.255326, 0.004102
1412187138.509106, 1412187138.513135, 0.004029
1412187269.501448, 1412187269.593670, 0.092222
1412187400.938853, 1412187401.024740, 0.085887
1412187533.979946, 1412187533.984485, 0.004539
1412187667.089147, 1412187667.177239, 0.088092
1412186485.150996, 1412186485.155149, 0.004153
1412186614.526413, 1412186614.530644, 0.004231
1412186746.146682, 1412186746.235736, 0.089054
1412186877.224526, 1412186877.312367, 0.087841
1412187007.275599, 1412187007.363779, 0.088180
1412187138.534106, 1412187138.622899, 0.088793
1412187269.616950, 1412187269.704069, 0.087119
1412187401.047034, 1412187401.140653, 0.093619
1412187534.004820, 1412187534.092466, 0.087646
1412187667.200183, 1412187667.288734, 0.088551
1412186485.176183, 1412186485.266772, 0.090589
1412186614.551741, 1412186614.556208, 0.004467
1412186746.260192, 1412186746.264256, 0.004064
1412186877.336038, 1412186877.340362, 0.004324
1412187007.387742, 1412187007.392561, 0.004819
1412187138.646191, 1412187138.736771, 0.090580
1412187269.731431, 1412187269.739648, 0.008217
1412187401.163944, 1412187401.253553, 0.089609
1412187534.116522, 1412187534.204327, 0.087805
1412187667.312432, 1412187667.400685, 0.088253
1412186485.290038, 1412186485.294209, 0.004171
1412186614.576848, 1412186614.666533, 0.089685
1412186746.284783, 1412186746.289109, 0.004326
1412186877.360153, 1412186877.364770, 0.004617
1412187007.413699, 1412187007.499221, 0.085522
1412187138.759720, 1412187138.848789, 0.089069
1412187269.760362, 1412187269.764718, 0.004356
1412187401.275860, 1412187401.364723, 0.088863
1412187534.227225, 1412187534.316499, 0.089274
1412187667.424105, 1412187667.428425, 0.004320
1412186485.314327, 1412186485.402933, 0.088606
1412186614.691128, 1412186614.695323, 0.004195
1412186746.313872, 1412186746.407532, 0.093660
1412186877.385608, 1412186877.472295, 0.086687
1412187007.523794, 1412187007.528206, 0.004412
1412187138.873374, 1412187138.877868, 0.004494
1412187269.786398, 1412187269.790922, 0.004524
1412187401.387920, 1412187401.476751, 0.088831
1412187534.339833, 1412187534.344508, 0.004675
1412187667.449686, 1412187667.540903, 0.091217
1412186485.427208, 1412186485.514958, 0.087750
1412186614.717529, 1412186614.806761, 0.089232
1412186746.431062, 1412186746.435590, 0.004528
1412186877.495873, 1412186877.500083, 0.004210
1412187007.549507, 1412187007.554430, 0.004923
1412187138.898406, 1412187138.902702, 0.004296
1412187269.812101, 1412187269.816441, 0.004340
1412187401.501130, 1412187401.588896, 0.087766
1412187534.365118, 1412187534.369949, 0.004831
1412187667.564077, 1412187667.652809, 0.088732
1412186485.538431, 1412186485.542516, 0.004085
1412186614.830997, 1412186614.835351, 0.004354
1412186746.456404, 1412186746.547739, 0.091335
1412186877.524387, 1412186877.611985, 0.087598
1412187007.582653, 1412187007.671879, 0.089226
1412187138.928443, 1412187139.023499, 0.095056
1412187269.837005, 1412187269.841765, 0.004760
1412187401.611411, 1412187401.615538, 0.004127
1412187534.391776, 1412187534.480439, 0.088663
1412187667.676329, 1412187667.764807, 0.088478
1412186485.562738, 1412186485.650712, 0.087974
1412186614.856592, 1412186614.861389, 0.004797
1412186746.571699, 1412186746.659603, 0.087904
1412186877.636065, 1412186877.640206, 0.004141
1412187007.695111, 1412187007.699187, 0.004076
1412187139.046714, 1412187139.132840, 0.086126
1412187269.862362, 1412187269.953675, 0.091313
1412187401.636532, 1412187401.640607, 0.004075
1412187534.504830, 1412187534.508927, 0.004097
1412187667.795081, 1412187667.884712, 0.089631
1412186485.674568, 1412186485.678891, 0.004323
1412186614.883232, 1412186614.887430, 0.004198
1412186746.683700, 1412186746.770847, 0.087147
1412186877.662313, 1412186877.748494, 0.086181
1412187007.721570, 1412187007.726427, 0.004857
1412187139.156322, 1412187139.160329, 0.004007
1412187269.977482, 1412187270.068280, 0.090798
1412187401.661936, 1412187401.666087, 0.004151
1412187534.529887, 1412187534.616070, 0.086183
1412187667.908705, 1412187667.996864, 0.088159
1412186485.700037, 1412186485.704381, 0.004344
1412186614.909259, 1412186614.994816, 0.085557
1412186746.794771, 1412186746.883503, 0.088732
1412186877.772858, 1412186877.777263, 0.004405
1412187007.747372, 1412187007.751568, 0.004196
1412187139.183174, 1412187139.272817, 0.089643
1412187270.093639, 1412187270.181346, 0.087707
1412187401.686297, 1412187401.773539, 0.087242
1412187534.643418, 1412187534.733072, 0.089654
1412187668.020192, 1412187668.024598, 0.004406
1412186485.725571, 1412186485.815043, 0.089472
1412186615.018961, 1412186615.107066, 0.088105
1412186746.906908, 1412186746.911676, 0.004768
1412186877.798235, 1412186877.802391, 0.004156
1412187007.773427, 1412187007.863512, 0.090085
1412187139.297495, 1412187139.388711, 0.091216
1412187270.206093, 1412187270.296209, 0.090116
1412187401.797137, 1412187401.884736, 0.087599
1412187534.757236, 1412187534.761581, 0.004345
1412187668.046625, 1412187668.051007, 0.004382
1412186485.838615, 1412186485.842758, 0.004143
1412186615.131200, 1412186615.218496, 0.087296
1412186746.933161, 1412186746.937260, 0.004099
1412186877.823587, 1412186877.827844, 0.004257
1412187007.889016, 1412187007.893562, 0.004546
1412187139.412518, 1412187139.502123, 0.089605
1412187270.321488, 1412187270.408478, 0.086990
1412187401.908388, 1412187401.996113, 0.087725
1412187534.782721, 1412187534.872685, 0.089964
1412187668.072154, 1412187668.076330, 0.004176
1412186485.863899, 1412186485.868038, 0.004139
1412186615.243121, 1412186615.247668, 0.004547
1412186746.958751, 1412186746.963169, 0.004418
1412186877.850095, 1412186877.940047, 0.089952
1412187007.920635, 1412187007.924927, 0.004292
1412187139.526580, 1412187139.531442, 0.004862
1412187270.432678, 1412187270.520634, 0.087956
1412187402.020547, 1412187402.024939, 0.004392
1412187534.898281, 1412187534.902391, 0.004110
1412187668.096653, 1412187668.184862, 0.088209
1412186485.889161, 1412186485.978633, 0.089472
1412186615.269896, 1412186615.359193, 0.089297
1412186746.984650, 1412186747.075145, 0.090495
1412186877.964805, 1412186878.052481, 0.087676
1412187007.946997, 1412187008.036697, 0.089700
1412187139.553479, 1412187139.558032, 0.004553
1412187270.545739, 1412187270.549877, 0.004138
1412187402.046493, 1412187402.050831, 0.004338
1412187534.923674, 1412187534.927829, 0.004155
1412187668.208573, 1412187668.213104, 0.004531
1412186486.010775, 1412186486.102837, 0.092062
1412186615.383382, 1412186615.387647, 0.004265
1412186747.099528, 1412186747.103645, 0.004117
1412186878.077490, 1412186878.081661, 0.004171
1412187008.060912, 1412187008.151079, 0.090167
1412187139.579267, 1412187139.668940, 0.089673
