iterations=1, maxfiles=10000
1412210698.914640, 1412210698.949585, 0.034945
1412210698.954593, 1412210698.989826, 0.035233
1412210698.995161, 1412210699.030015, 0.034854
1412210699.035137, 1412210699.070857, 0.035720
1412210699.076227, 1412210699.111306, 0.035079
1412210699.116373, 1412210699.151947, 0.035574
1412210699.156955, 1412210699.192744, 0.035789
1412210699.198101, 1412210699.233843, 0.035742
1412210699.238850, 1412210699.279010, 0.040160
1412210699.284851, 1412210699.322195, 0.037344
1412210699.327182, 1412210699.363335, 0.036153
1412210699.368719, 1412210699.404841, 0.036122
1412210699.409857, 1412210699.446142, 0.036285
1412210699.451228, 1412210699.487179, 0.035951
1412210699.492213, 1412210699.529134, 0.036921
1412210699.534684, 1412210699.570694, 0.036010
1412210699.575664, 1412210699.612586, 0.036922
1412210699.617833, 1412210699.654689, 0.036856
1412210699.659728, 1412210699.696837, 0.037109
1412210699.702191, 1412210699.738910, 0.036719
1412210699.744352, 1412210699.781634, 0.037282
1412210699.787222, 1412210699.824661, 0.037439
1412210699.829853, 1412210699.868442, 0.038589
1412210699.873831, 1412210699.911387, 0.037556
1412210699.916799, 1412210699.953797, 0.036998
1412210699.959288, 1412210700.000474, 0.041186
1412210700.005549, 1412210700.044165, 0.038616
1412210700.049231, 1412210700.086638, 0.037407
1412210700.092269, 1412210700.130566, 0.038297
1412210700.135718, 1412210700.173410, 0.037692
1412210700.178829, 1412210700.217187, 0.038358
1412210700.222321, 1412210700.261187, 0.038866
1412210700.266272, 1412210700.304875, 0.038603
1412210700.310096, 1412210700.348561, 0.038465
1412210700.353758, 1412210700.392075, 0.038317
1412210700.397654, 1412210700.436341, 0.038687
1412210700.441572, 1412210700.481541, 0.039969
1412210700.486951, 1412210700.526224, 0.039273
1412210700.531383, 1412210700.570842, 0.039459
1412210700.576036, 1412210700.615059, 0.039023
1412210700.620251, 1412210700.659939, 0.039688
1412210700.665119, 1412210700.704855, 0.039736
1412210700.710040, 1412210700.753910, 0.043870
1412210700.760011, 1412210700.799447, 0.039436
1412210700.804656, 1412210700.845579, 0.040923
1412210700.851166, 1412210700.891211, 0.040045
1412210700.896444, 1412210700.937259, 0.040815
1412210700.942654, 1412210700.982364, 0.039710
1412210700.987573, 1412210701.027697, 0.040124
1412210701.032972, 1412210701.073030, 0.040058
1412210701.078587, 1412210701.118355, 0.039768
1412210701.124157, 1412210701.166103, 0.041946
1412210701.171569, 1412210701.212521, 0.040952
1412210701.218210, 1412210701.258759, 0.040549
1412210701.264234, 1412210701.305076, 0.040842
1412210701.310518, 1412210701.351706, 0.041188
1412210701.357190, 1412210701.401945, 0.044755
1412210701.407284, 1412210701.448615, 0.041331
1412210701.454047, 1412210701.496043, 0.041996
1412210701.501316, 1412210701.542660, 0.041344
1412210701.548404, 1412210701.589823, 0.041419
1412210701.595101, 1412210701.637216, 0.042115
1412210701.642532, 1412210701.685863, 0.043331
1412210701.691456, 1412210701.733510, 0.042054
1412210701.738800, 1412210701.780375, 0.041575
1412210701.785704, 1412210701.827952, 0.042248
1412210701.833785, 1412210701.875563, 0.041778
1412210701.881540, 1412210701.924918, 0.043378
1412210701.930407, 1412210701.976580, 0.046173
1412210701.982553, 1412210702.026514, 0.043961
1412210702.031885, 1412210702.076171, 0.044286
1412210702.081643, 1412210702.126313, 0.044670
1412210702.131774, 1412210702.174384, 0.042610
1412210702.180032, 1412210702.223420, 0.043388
1412210702.229627, 1412210702.273558, 0.043931
1412210702.279553, 1412210702.323432, 0.043879
1412210702.328819, 1412210702.375182, 0.046363
1412210702.380604, 1412210702.424615, 0.044011
1412210702.430029, 1412210702.478093, 0.048064
1412210702.483469, 1412210702.527999, 0.044530
1412210702.533354, 1412210702.576655, 0.043301
1412210702.582808, 1412210702.626805, 0.043997
1412210702.632262, 1412210702.677108, 0.044846
1412210702.682725, 1412210702.727830, 0.045105
1412210702.733245, 1412210702.777568, 0.044323
1412210702.783157, 1412210702.827750, 0.044593
1412210702.833390, 1412210702.880532, 0.047142
1412210702.886207, 1412210702.930998, 0.044791
1412210702.936565, 1412210702.980547, 0.043982
1412210702.986063, 1412210703.031557, 0.045494
1412210703.037570, 1412210703.082335, 0.044765
1412210703.088412, 1412210703.133955, 0.045543
1412210703.139974, 1412210703.185318, 0.045344
1412210703.191045, 1412210703.238697, 0.047652
1412210703.244348, 1412210703.291106, 0.046758
1412210703.296679, 1412210703.342053, 0.045374
1412210703.347568, 1412210703.393222, 0.045654
1412210703.398745, 1412210703.444390, 0.045645
1412210703.450000, 1412210703.495149, 0.045149
1412210703.500667, 1412210703.548007, 0.047340
1412210703.554738, 1412210703.600839, 0.046101
1412210703.606390, 1412210703.652797, 0.046407
1412210703.658583, 1412210703.704882, 0.046299
1412210703.710646, 1412210703.757616, 0.046970
1412210703.763228, 1412210703.812592, 0.049364
1412210703.818139, 1412210703.865198, 0.047059
1412210703.870777, 1412210703.917565, 0.046788
1412210703.923149, 1412210703.971483, 0.048334
1412210703.977083, 1412210704.025567, 0.048484
1412210704.031152, 1412210704.078601, 0.047449
1412210704.084546, 1412210704.132247, 0.047701
1412210704.138623, 1412210704.186496, 0.047873
1412210704.192126, 1412210704.241847, 0.049721
1412210704.247852, 1412210704.296175, 0.048323
1412210704.302127, 1412210704.350323, 0.048196
1412210704.356022, 1412210704.404844, 0.048822
1412210704.410432, 1412210704.459945, 0.049513
1412210704.466130, 1412210704.515091, 0.048961
1412210704.520785, 1412210704.571517, 0.050732
1412210704.577830, 1412210704.626174, 0.048344
1412210704.632122, 1412210704.680693, 0.048571
1412210704.686923, 1412210704.735017, 0.048094
1412210704.741697, 1412210704.791709, 0.050012
1412210704.797917, 1412210704.847890, 0.049973
1412210704.853650, 1412210704.904000, 0.050350
1412210704.909748, 1412210704.959752, 0.050004
1412210704.965560, 1412210705.016047, 0.050487
1412210705.021791, 1412210705.072879, 0.051088
1412210705.078562, 1412210705.128488, 0.049926
1412210705.134252, 1412210705.184888, 0.050636
1412210705.190577, 1412210705.240957, 0.050380
1412210705.247318, 1412210705.297463, 0.050145
1412210705.303891, 1412210705.354661, 0.050770
1412210705.361039, 1412210705.413323, 0.052284
1412210705.419213, 1412210705.469913, 0.050700
1412210705.475851, 1412210705.527276, 0.051425
1412210705.533041, 1412210705.584844, 0.051803
1412210705.590587, 1412210705.642699, 0.052112
1412210705.648399, 1412210705.700278, 0.051879
1412210705.706055, 1412210705.757593, 0.051538
1412210705.763308, 1412210705.815223, 0.051915
1412210705.821752, 1412210705.874118, 0.052366
1412210705.879953, 1412210705.933828, 0.053875
1412210705.939894, 1412210705.992702, 0.052808
1412210705.998427, 1412210706.051230, 0.052803
1412210706.057110, 1412210706.109226, 0.052116
1412210706.114919, 1412210706.168084, 0.053165
1412210706.173827, 1412210706.230834, 0.057007
1412210706.236772, 1412210706.294776, 0.058004
1412210706.300633, 1412210706.357778, 0.057145
1412210706.364308, 1412210706.423155, 0.058847
1412210706.429169, 1412210706.488508, 0.059339
1412210706.494283, 1412210706.566596, 0.072313
1412210706.572782, 1412210706.629500, 0.056718
1412210706.636031, 1412210706.695619, 0.059588
1412210706.701930, 1412210706.758276, 0.056346
1412210706.764151, 1412210706.823978, 0.059827
1412210706.829889, 1412210706.888894, 0.059005
1412210706.894660, 1412210706.948153, 0.053493
1412210706.954011, 1412210707.012240, 0.058229
1412210707.018062, 1412210707.074681, 0.056619
1412210707.081100, 1412210707.140945, 0.059845
1412210707.146880, 1412210707.203598, 0.056718
1412210707.209947, 1412210707.269189, 0.059242
1412210707.275070, 1412210707.331415, 0.056345
1412210707.338010, 1412210707.396392, 0.058382
1412210707.402648, 1412210707.461393, 0.058745
1412210707.467690, 1412210707.525939, 0.058249
1412210707.531813, 1412210707.590518, 0.058705
1412210707.597325, 1412210707.656492, 0.059167
1412210707.667778, 1412210707.722204, 0.054426
1412210707.728133, 1412210707.789453, 0.061320
1412210707.795349, 1412210707.863129, 0.067780
1412210707.869039, 1412210707.929652, 0.060613
1412210707.935625, 1412210707.993594, 0.057969
1412210707.999490, 1412210708.060093, 0.060603
1412210708.066380, 1412210708.126418, 0.060038
1412210708.132899, 1412210708.188274, 0.055375
1412210708.194549, 1412210708.257372, 0.062823
1412210708.263307, 1412210708.319163, 0.055856
1412210708.325650, 1412210708.385939, 0.060289
1412210708.391877, 1412210708.449464, 0.057587
1412210708.455418, 1412210708.515653, 0.060235
1412210708.521780, 1412210708.584380, 0.062600
1412210708.590512, 1412210708.651289, 0.060777
1412210708.657488, 1412210708.719190, 0.061702
1412210708.725327, 1412210708.785362, 0.060035
1412210708.791390, 1412210708.848555, 0.057165
1412210708.854741, 1412210708.915613, 0.060872
1412210708.922022, 1412210708.984385, 0.062363
1412210708.990440, 1412210709.051192, 0.060752
1412210709.057232, 1412210709.113776, 0.056544
1412210709.119794, 1412210709.180112, 0.060318
1412210709.186174, 1412210709.245156, 0.058982
1412210709.251171, 1412210709.309647, 0.058476
1412210709.315672, 1412210709.377442, 0.061770
1412210709.383481, 1412210709.443230, 0.059749
1412210709.449307, 1412210709.509874, 0.060567
1412210709.515958, 1412210709.581240, 0.065282
1412210709.587401, 1412210709.649967, 0.062566
1412210709.656000, 1412210709.714021, 0.058021
1412210709.720343, 1412210709.785967, 0.065624
1412210709.792088, 1412210709.854252, 0.062164
1412210709.860941, 1412210709.918879, 0.057938
1412210709.925114, 1412210709.989265, 0.064151
1412210709.995510, 1412210710.057980, 0.062470
1412210710.064166, 1412210710.127532, 0.063366
1412210710.133623, 1412210710.194082, 0.060459
1412210710.200890, 1412210710.263252, 0.062362
1412210710.270071, 1412210710.332968, 0.062897
1412210710.339039, 1412210710.398909, 0.059870
1412210710.405346, 1412210710.471050, 0.065704
1412210710.477406, 1412210710.540183, 0.062777
1412210710.546520, 1412210710.607041, 0.060521
1412210710.613455, 1412210710.673110, 0.059655
1412210710.679457, 1412210710.743013, 0.063556
1412210710.749221, 1412210710.809645, 0.060424
1412210710.815906, 1412210710.876108, 0.060202
1412210710.882406, 1412210710.944955, 0.062549
1412210710.951419, 1412210711.015954, 0.064535
1412210711.022137, 1412210711.088580, 0.066443
1412210711.094745, 1412210711.159306, 0.064561
1412210711.165526, 1412210711.229886, 0.064360
1412210711.236215, 1412210711.300907, 0.064692
1412210711.307201, 1412210711.368072, 0.060871
1412210711.374323, 1412210711.439538, 0.065215
1412210711.446034, 1412210711.508498, 0.062464
1412210711.514801, 1412210711.580089, 0.065288
1412210711.586403, 1412210711.652044, 0.065641
1412210711.659006, 1412210711.724690, 0.065684
1412210711.730931, 1412210711.797626, 0.066695
1412210711.803873, 1412210711.871872, 0.067999
1412210711.878371, 1412210711.942851, 0.064480
1412210711.949648, 1412210712.016870, 0.067222
1412210712.023347, 1412210712.089094, 0.065747
1412210712.095642, 1412210712.159797, 0.064155
1412210712.166239, 1412210712.228483, 0.062244
1412210712.235357, 1412210712.304009, 0.068652
1412210712.310570, 1412210712.372139, 0.061569
1412210712.378404, 1412210712.445080, 0.066676
1412210712.451370, 1412210712.517871, 0.066501
1412210712.524276, 1412210712.590843, 0.066567
1412210712.597224, 1412210712.660775, 0.063551
1412210712.667265, 1412210712.732337, 0.065072
1412210712.739111, 1412210712.801595, 0.062484
1412210712.807984, 1412210712.875166, 0.067182
1412210712.881539, 1412210712.946967, 0.065428
1412210712.953629, 1412210713.020625, 0.066996
1412210713.027633, 1412210713.098488, 0.070855
1412210713.105486, 1412210713.169512, 0.064026
1412210713.176200, 1412210713.239480, 0.063280
1412210713.245926, 1412210713.309894, 0.063968
1412210713.316717, 1412210713.387275, 0.070558
1412210713.394081, 1412210713.458774, 0.064693
1412210713.465635, 1412210713.538048, 0.072413
1412210713.546478, 1412210713.612042, 0.065564
1412210713.618587, 1412210713.687007, 0.068420
1412210713.693460, 1412210713.761579, 0.068119
1412210713.768018, 1412210713.836746, 0.068728
1412210713.843118, 1412210713.911494, 0.068376
1412210713.918109, 1412210713.987585, 0.069476
1412210713.994094, 1412210714.063922, 0.069828
1412210714.070461, 1412210714.139174, 0.068713
1412210714.150585, 1412210714.219876, 0.069291
1412210714.226246, 1412210714.292970, 0.066724
1412210714.299426, 1412210714.366063, 0.066637
1412210714.372516, 1412210714.437748, 0.065232
1412210714.444234, 1412210714.511663, 0.067429
1412210714.518051, 1412210714.583968, 0.065917
1412210714.590411, 1412210714.656636, 0.066225
1412210714.663103, 1412210714.729419, 0.066316
1412210714.736195, 1412210714.802220, 0.066025
1412210714.809203, 1412210714.875465, 0.066262
1412210714.882122, 1412210714.950137, 0.068015
1412210714.957280, 1412210715.024321, 0.067041
1412210715.031804, 1412210715.099205, 0.067401
1412210715.105785, 1412210715.172462, 0.066677
1412210715.179487, 1412210715.246391, 0.066904
1412210715.254325, 1412210715.321860, 0.067535
1412210715.328475, 1412210715.396662, 0.068187
1412210715.403610, 1412210715.472637, 0.069027
1412210715.479327, 1412210715.546956, 0.067629
1412210715.554188, 1412210715.622716, 0.068528
1412210715.629285, 1412210715.698476, 0.069191
1412210715.705089, 1412210715.773310, 0.068221
1412210715.779830, 1412210715.849084, 0.069254
1412210715.855662, 1412210715.925919, 0.070257
1412210715.932478, 1412210716.001434, 0.068956
1412210716.008340, 1412210716.077506, 0.069166
1412210716.084069, 1412210716.154685, 0.070616
1412210716.161317, 1412210716.231362, 0.070045
1412210716.237987, 1412210716.308135, 0.070148
1412210716.315148, 1412210716.384015, 0.068867
1412210716.390901, 1412210716.460206, 0.069305
1412210716.466920, 1412210716.537140, 0.070220
1412210716.543680, 1412210716.612728, 0.069048
1412210716.619335, 1412210716.689578, 0.070243
1412210716.696188, 1412210716.765657, 0.069469
1412210716.772671, 1412210716.844953, 0.072282
1412210716.851704, 1412210716.922853, 0.071149
1412210716.929619, 1412210717.002296, 0.072677
1412210717.008950, 1412210717.083666, 0.074716
1412210717.090361, 1412210717.164081, 0.073720
1412210717.170969, 1412210717.245397, 0.074428
1412210717.252024, 1412210717.326522, 0.074498
1412210717.333655, 1412210717.408080, 0.074425
1412210717.414891, 1412210717.487228, 0.072337
1412210717.494339, 1412210717.569634, 0.075295
1412210717.576301, 1412210717.651069, 0.074768
1412210717.657777, 1412210717.729625, 0.071848
1412210717.736923, 1412210717.812164, 0.075241
1412210717.819053, 1412210717.893507, 0.074454
1412210717.900252, 1412210717.977053, 0.076801
1412210717.983959, 1412210718.056616, 0.072657
1412210718.063275, 1412210718.138864, 0.075589
1412210718.145804, 1412210718.222150, 0.076346
1412210718.228860, 1412210718.304344, 0.075484
1412210718.311030, 1412210718.386705, 0.075675
1412210718.394146, 1412210718.470675, 0.076529
1412210718.478190, 1412210718.557048, 0.078858
1412210718.563914, 1412210718.639341, 0.075427
1412210718.646162, 1412210718.718970, 0.072808
1412210718.725746, 1412210718.804080, 0.078334
1412210718.810866, 1412210718.887354, 0.076488
1412210718.894336, 1412210718.971696, 0.077360
1412210718.978468, 1412210719.056291, 0.077823
1412210719.063191, 1412210719.140395, 0.077204
1412210719.147088, 1412210719.224349, 0.077261
1412210719.231411, 1412210719.304893, 0.073482
1412210719.311625, 1412210719.385046, 0.073421
1412210719.392232, 1412210719.469583, 0.077351
1412210719.476397, 1412210719.553489, 0.077092
1412210719.560409, 1412210719.640460, 0.080051
1412210719.647297, 1412210719.721454, 0.074157
1412210719.728531, 1412210719.806391, 0.077860
1412210719.813196, 1412210719.908081, 0.094885
1412210719.914885, 1412210719.991391, 0.076506
1412210719.998845, 1412210720.074527, 0.075682
1412210720.081701, 1412210720.157366, 0.075665
1412210720.164604, 1412210720.240905, 0.076301
1412210720.247948, 1412210720.322953, 0.075005
1412210720.330268, 1412210720.405529, 0.075261
1412210720.413208, 1412210720.488370, 0.075162
1412210720.495257, 1412210720.570292, 0.075035
1412210720.577231, 1412210720.653099, 0.075868
1412210720.661075, 1412210720.735909, 0.074834
1412210720.742679, 1412210720.821988, 0.079309
1412210720.829292, 1412210720.905989, 0.076697
1412210720.913107, 1412210720.993200, 0.080093
1412210721.000593, 1412210721.080099, 0.079506
1412210721.087108, 1412210721.161877, 0.074769
1412210721.169381, 1412210721.249892, 0.080511
1412210721.256862, 1412210721.332919, 0.076057
1412210721.340198, 1412210721.420675, 0.080477
1412210721.427581, 1412210721.507285, 0.079704
1412210721.514354, 1412210721.593845, 0.079491
1412210721.600802, 1412210721.681584, 0.080782
1412210721.688724, 1412210721.767195, 0.078471
1412210721.774124, 1412210721.850691, 0.076567
1412210721.857645, 1412210721.938739, 0.081094
1412210721.945829, 1412210722.027082, 0.081253
1412210722.034141, 1412210722.114840, 0.080699
1412210722.121948, 1412210722.212020, 0.090072
1412210722.219010, 1412210722.301021, 0.082011
1412210722.308058, 1412210722.387206, 0.079148
1412210722.394223, 1412210722.475262, 0.081039
1412210722.482544, 1412210722.563904, 0.081360
1412210722.570905, 1412210722.652325, 0.081420
1412210722.659519, 1412210722.740464, 0.080945
1412210722.748173, 1412210722.829559, 0.081386
1412210722.837468, 1412210722.918907, 0.081439
1412210722.925918, 1412210723.006695, 0.080777
1412210723.013744, 1412210723.095904, 0.082160
1412210723.103285, 1412210723.185108, 0.081823
1412210723.192662, 1412210723.274599, 0.081937
1412210723.281653, 1412210723.362776, 0.081123
1412210723.370007, 1412210723.452826, 0.082819
1412210723.460019, 1412210723.542980, 0.082961
1412210723.550063, 1412210723.633571, 0.083508
1412210723.640613, 1412210723.724364, 0.083751
1412210723.731385, 1412210723.815419, 0.084034
1412210723.822434, 1412210723.902566, 0.080132
1412210723.910338, 1412210723.989913, 0.079575
1412210723.997160, 1412210724.077081, 0.079921
1412210724.084193, 1412210724.170163, 0.085970
1412210724.177337, 1412210724.257458, 0.080121
1412210724.264588, 1412210724.344738, 0.080150
1412210724.351965, 1412210724.432757, 0.080792
1412210724.439906, 1412210724.520035, 0.080129
1412210724.527738, 1412210724.608924, 0.081186
1412210724.616074, 1412210724.696848, 0.080774
1412210724.704126, 1412210724.785470, 0.081344
1412210724.792629, 1412210724.873882, 0.081253
1412210724.881159, 1412210724.963300, 0.082141
1412210724.970442, 1412210725.050780, 0.080338
1412210725.058151, 1412210725.139515, 0.081364
1412210725.146723, 1412210725.227613, 0.080890
1412210725.234853, 1412210725.315612, 0.080759
1412210725.322778, 1412210725.404956, 0.082178
1412210725.412629, 1412210725.494677, 0.082048
1412210725.501978, 1412210725.584363, 0.082385
1412210725.591898, 1412210725.675113, 0.083215
1412210725.682332, 1412210725.780506, 0.098174
1412210725.787917, 1412210725.870620, 0.082703
1412210725.877829, 1412210725.960306, 0.082477
1412210725.967541, 1412210726.050812, 0.083271
1412210726.058229, 1412210726.140776, 0.082547
1412210726.148758, 1412210726.231301, 0.082543
1412210726.238703, 1412210726.324691, 0.085988
1412210726.331871, 1412210726.415010, 0.083139
1412210726.422272, 1412210726.516877, 0.094605
1412210726.524119, 1412210726.608976, 0.084857
1412210726.616185, 1412210726.704353, 0.088168
1412210726.712729, 1412210726.797819, 0.085090
1412210726.805293, 1412210726.892547, 0.087254
1412210726.900076, 1412210726.988790, 0.088714
1412210726.996172, 1412210727.079863, 0.083691
1412210727.087112, 1412210727.175210, 0.088098
1412210727.182828, 1412210727.267265, 0.084437
1412210727.274530, 1412210727.362445, 0.087915
1412210727.369838, 1412210727.464406, 0.094568
1412210727.471887, 1412210727.560254, 0.088367
1412210727.567548, 1412210727.656671, 0.089123
1412210727.664314, 1412210727.749758, 0.085444
1412210727.757247, 1412210727.845539, 0.088292
1412210727.852889, 1412210727.937491, 0.084602
1412210727.944950, 1412210728.034720, 0.089770
1412210728.042275, 1412210728.133828, 0.091553
1412210728.141212, 1412210728.230132, 0.088920
1412210728.238033, 1412210728.327143, 0.089110
1412210728.335026, 1412210728.425445, 0.090419
1412210728.432959, 1412210728.522252, 0.089293
1412210728.530217, 1412210728.619128, 0.088911
1412210728.627111, 1412210728.716753, 0.089642
1412210728.724255, 1412210728.813968, 0.089713
1412210728.821947, 1412210728.911714, 0.089767
1412210728.919234, 1412210729.011631, 0.092397
1412210729.019072, 1412210729.109667, 0.090595
1412210729.117112, 1412210729.203767, 0.086655
1412210729.211259, 1412210729.298055, 0.086796
1412210729.306329, 1412210729.392532, 0.086203
1412210729.400426, 1412210729.488696, 0.088270
1412210729.496208, 1412210729.583289, 0.087081
1412210729.591208, 1412210729.679311, 0.088103
