iterations=10, maxfiles=1000
1412187832.791972, 1412187832.809024, 0.017052
1412187917.377898, 1412187917.395412, 0.017514
1412188001.866244, 1412188001.883433, 0.017189
1412188086.523168, 1412188086.540683, 0.017515
1412188171.132403, 1412188171.153620, 0.021217
1412188256.098324, 1412188256.115929, 0.017605
1412188341.012855, 1412188341.030367, 0.017512
1412188425.770356, 1412188425.788016, 0.017660
1412188510.765981, 1412188510.783268, 0.017287
1412188595.658620, 1412188595.676030, 0.017410
1412187832.813042, 1412187832.830982, 0.017940
1412187917.399418, 1412187917.416772, 0.017354
1412188001.887422, 1412188001.904865, 0.017443
1412188086.544767, 1412188086.561334, 0.016567
1412188171.157647, 1412188171.178777, 0.021130
1412188256.119990, 1412188256.137959, 0.017969
1412188341.034360, 1412188341.052027, 0.017667
1412188425.792062, 1412188425.809832, 0.017770
1412188510.787526, 1412188510.804985, 0.017459
1412188595.679970, 1412188595.697821, 0.017851
1412187832.834986, 1412187832.852739, 0.017753
1412187917.420750, 1412187917.438283, 0.017533
1412188001.908993, 1412188001.926881, 0.017888
1412188086.565402, 1412188086.583126, 0.017724
1412188171.183238, 1412188171.209214, 0.025976
1412188256.141982, 1412188256.160046, 0.018064
1412188341.056046, 1412188341.073854, 0.017808
1412188425.813960, 1412188425.831703, 0.017743
1412188510.808994, 1412188510.826862, 0.017868
1412188595.701827, 1412188595.719252, 0.017425
1412187832.856751, 1412187832.874322, 0.017571
1412187917.442358, 1412187917.459736, 0.017378
1412188001.930879, 1412188001.948231, 0.017352
1412188086.587128, 1412188086.604637, 0.017509
1412188171.213322, 1412188171.235229, 0.021907
1412188256.164107, 1412188256.182852, 0.018745
1412188341.077982, 1412188341.095741, 0.017759
1412188425.835744, 1412188425.853532, 0.017788
1412188510.830865, 1412188510.848355, 0.017490
1412188595.724010, 1412188595.743055, 0.019045
1412187832.878369, 1412187832.897002, 0.018633
1412187917.463767, 1412187917.481350, 0.017583
1412188001.952275, 1412188001.970844, 0.018569
1412188086.608694, 1412188086.626393, 0.017699
1412188171.239253, 1412188171.259292, 0.020039
1412188256.186892, 1412188256.205231, 0.018339
1412188341.099727, 1412188341.117797, 0.018070
1412188425.857561, 1412188425.876083, 0.018522
1412188510.852346, 1412188510.869951, 0.017605
1412188595.747053, 1412188595.765769, 0.018716
1412187832.901028, 1412187832.919577, 0.018549
1412187917.485390, 1412187917.504219, 0.018829
1412188001.974901, 1412188001.992788, 0.017887
1412188086.630409, 1412188086.648315, 0.017906
1412188171.263435, 1412188171.285646, 0.022211
1412188256.209364, 1412188256.227594, 0.018230
1412188341.121867, 1412188341.139669, 0.017802
1412188425.880134, 1412188425.898593, 0.018459
1412188510.874348, 1412188510.892296, 0.017948
1412188595.769990, 1412188595.788567, 0.018577
1412187832.923732, 1412187832.941919, 0.018187
1412187917.508459, 1412187917.525970, 0.017511
1412188001.997233, 1412188002.014522, 0.017289
1412188086.652330, 1412188086.670322, 0.017992
1412188171.289700, 1412188171.314156, 0.024456
1412188256.231791, 1412188256.249229, 0.017438
1412188341.143736, 1412188341.161968, 0.018232
1412188425.902653, 1412188425.920662, 0.018009
1412188510.896557, 1412188510.914434, 0.017877
1412188595.792597, 1412188595.810656, 0.018059
1412187832.946109, 1412187832.964030, 0.017921
1412187917.529977, 1412187917.548533, 0.018556
1412188002.018576, 1412188002.036755, 0.018179
1412188086.674459, 1412188086.692744, 0.018285
1412188171.318208, 1412188171.336867, 0.018659
1412188256.253282, 1412188256.271810, 0.018528
1412188341.166193, 1412188341.185373, 0.019180
1412188425.924671, 1412188425.943152, 0.018481
1412188510.918477, 1412188510.936324, 0.017847
1412188595.814655, 1412188595.832695, 0.018040
1412187832.968196, 1412187832.986344, 0.018148
1412187917.552728, 1412187917.570695, 0.017967
1412188002.040779, 1412188002.058990, 0.018211
1412188086.696851, 1412188086.715060, 0.018209
1412188171.340944, 1412188171.363431, 0.022487
1412188256.275892, 1412188256.294438, 0.018546
1412188341.189428, 1412188341.207444, 0.018016
1412188425.947362, 1412188425.965355, 0.017993
1412188510.940394, 1412188510.958861, 0.018467
1412188595.836766, 1412188595.854742, 0.017976
1412187832.990433, 1412187833.009259, 0.018826
1412187917.574753, 1412187917.593396, 0.018643
1412188002.063012, 1412188002.080851, 0.017839
1412188086.719105, 1412188086.737433, 0.018328
1412188171.367536, 1412188171.386278, 0.018742
1412188256.298497, 1412188256.316621, 0.018124
1412188341.211490, 1412188341.230227, 0.018737
1412188425.969462, 1412188425.988218, 0.018756
1412188510.962916, 1412188510.981844, 0.018928
1412188595.858831, 1412188595.877297, 0.018466
1412187833.013371, 1412187833.032473, 0.019102
1412187917.597457, 1412187917.616089, 0.018632
1412188002.085327, 1412188002.104048, 0.018721
1412188086.741711, 1412188086.760196, 0.018485
1412188171.390465, 1412188171.412681, 0.022216
1412188256.320701, 1412188256.339813, 0.019112
1412188341.234332, 1412188341.252984, 0.018652
1412188425.992397, 1412188426.011325, 0.018928
1412188510.986041, 1412188511.004353, 0.018312
1412188595.881391, 1412188595.899552, 0.018161
1412187833.036817, 1412187833.055916, 0.019099
1412187917.620121, 1412187917.638534, 0.018413
1412188002.108130, 1412188002.126543, 0.018413
1412188086.764298, 1412188086.783243, 0.018945
1412188171.416907, 1412188171.439754, 0.022847
1412188256.343905, 1412188256.362637, 0.018732
1412188341.257050, 1412188341.276089, 0.019039
1412188426.015411, 1412188426.034088, 0.018677
1412188511.008462, 1412188511.027192, 0.018730
1412188595.903596, 1412188595.922618, 0.019022
1412187833.060034, 1412187833.079283, 0.019249
1412187917.642938, 1412187917.661960, 0.019022
1412188002.130615, 1412188002.149186, 0.018571
1412188086.787329, 1412188086.805782, 0.018453
1412188171.444029, 1412188171.466749, 0.022720
1412188256.366910, 1412188256.386010, 0.019100
1412188341.280177, 1412188341.298841, 0.018664
1412188426.038389, 1412188426.056950, 0.018561
1412188511.031240, 1412188511.050345, 0.019105
1412188595.926675, 1412188595.945960, 0.019285
1412187833.083383, 1412187833.102110, 0.018727
1412187917.666081, 1412187917.684782, 0.018701
1412188002.153219, 1412188002.171450, 0.018231
1412188086.809907, 1412188086.828410, 0.018503
1412188171.470843, 1412188171.494480, 0.023637
1412188256.390206, 1412188256.410228, 0.020022
1412188341.302924, 1412188341.321949, 0.019025
1412188426.061045, 1412188426.079797, 0.018752
1412188511.054441, 1412188511.072872, 0.018431
1412188595.950191, 1412188595.969371, 0.019180
1412187833.106204, 1412187833.125420, 0.019216
1412187917.688878, 1412187917.708566, 0.019688
1412188002.175646, 1412188002.194349, 0.018703
1412188086.832538, 1412188086.851187, 0.018649
1412188171.498660, 1412188171.519313, 0.020653
1412188256.414545, 1412188256.433807, 0.019262
1412188341.326152, 1412188341.346482, 0.020330
1412188426.084055, 1412188426.104067, 0.020012
1412188511.076972, 1412188511.095999, 0.019027
1412188595.973459, 1412188595.991938, 0.018479
1412187833.129898, 1412187833.149604, 0.019706
1412187917.712632, 1412187917.731354, 0.018722
1412188002.198437, 1412188002.217961, 0.019524
1412188086.855278, 1412188086.874465, 0.019187
1412188171.523405, 1412188171.546469, 0.023064
1412188256.437890, 1412188256.457316, 0.019426
1412188341.350710, 1412188341.370331, 0.019621
1412188426.108221, 1412188426.127510, 0.019289
1412188511.100102, 1412188511.119039, 0.018937
1412188595.996156, 1412188596.015450, 0.019294
1412187833.154137, 1412187833.173058, 0.018921
1412187917.735713, 1412187917.755515, 0.019802
1412188002.222452, 1412188002.241663, 0.019211
1412188086.878792, 1412188086.897715, 0.018923
1412188171.550712, 1412188171.574844, 0.024132
1412188256.461478, 1412188256.481050, 0.019572
1412188341.374506, 1412188341.394037, 0.019531
1412188426.131638, 1412188426.151057, 0.019419
1412188511.123562, 1412188511.142651, 0.019089
1412188596.019803, 1412188596.039151, 0.019348
1412187833.177255, 1412187833.202132, 0.024877
1412187917.759872, 1412187917.779391, 0.019519
1412188002.246097, 1412188002.265487, 0.019390
1412188086.902051, 1412188086.921063, 0.019012
1412188171.578980, 1412188171.598295, 0.019315
1412188256.485156, 1412188256.505078, 0.019922
1412188341.398202, 1412188341.417637, 0.019435
1412188426.155238, 1412188426.174450, 0.019212
1412188511.146878, 1412188511.166549, 0.019671
1412188596.043205, 1412188596.063978, 0.020773
1412187833.207136, 1412187833.227028, 0.019892
1412187917.783700, 1412187917.802986, 0.019286
1412188002.269738, 1412188002.289384, 0.019646
1412188086.925176, 1412188086.944448, 0.019272
1412188171.602553, 1412188171.625980, 0.023427
1412188256.509183, 1412188256.529054, 0.019871
1412188341.421721, 1412188341.441325, 0.019604
1412188426.178765, 1412188426.198828, 0.020063
1412188511.170651, 1412188511.190114, 0.019463
1412188596.068082, 1412188596.087225, 0.019143
1412187833.231186, 1412187833.250778, 0.019592
1412187917.807153, 1412187917.827035, 0.019882
1412188002.293461, 1412188002.312840, 0.019379
1412188086.948604, 1412188086.967896, 0.019292
1412188171.630145, 1412188171.650575, 0.020430
1412188256.533219, 1412188256.553237, 0.020018
1412188341.445496, 1412188341.466097, 0.020601
1412188426.202937, 1412188426.222784, 0.019847
1412188511.194278, 1412188511.214189, 0.019911
1412188596.091395, 1412188596.110883, 0.019488
1412187833.255015, 1412187833.274736, 0.019721
1412187917.831173, 1412187917.853153, 0.021980
1412188002.317000, 1412188002.342631, 0.025631
1412188086.972001, 1412188086.994625, 0.022624
1412188171.654898, 1412188171.681842, 0.026944
1412188256.557358, 1412188256.580066, 0.022708
1412188341.470202, 1412188341.492655, 0.022453
1412188426.226965, 1412188426.253297, 0.026332
1412188511.218524, 1412188511.240879, 0.022355
1412188596.114996, 1412188596.137298, 0.022302
1412187833.278945, 1412187833.300182, 0.021237
1412187917.859766, 1412187917.879840, 0.020074
1412188002.346879, 1412188002.366810, 0.019931
1412188087.001486, 1412188087.021380, 0.019894
1412188171.686822, 1412188171.712501, 0.025679
1412188256.586612, 1412188256.608130, 0.021518
1412188341.499955, 1412188341.519687, 0.019732
1412188426.257613, 1412188426.277951, 0.020338
1412188511.247368, 1412188511.267179, 0.019811
1412188596.144083, 1412188596.164966, 0.020883
1412187833.304452, 1412187833.324351, 0.019899
1412187917.884280, 1412187917.904943, 0.020663
1412188002.371028, 1412188002.390924, 0.019896
1412188087.025511, 1412188087.045425, 0.019914
1412188171.716640, 1412188171.740816, 0.024176
1412188256.612311, 1412188256.632567, 0.020256
1412188341.523880, 1412188341.545166, 0.021286
1412188426.282184, 1412188426.303255, 0.021071
1412188511.271798, 1412188511.291811, 0.020013
1412188596.169127, 1412188596.189939, 0.020812
1412187833.328700, 1412187833.348743, 0.020043
1412187917.909139, 1412187917.928954, 0.019815
1412188002.395355, 1412188002.415075, 0.019720
1412188087.049740, 1412188087.069545, 0.019805
1412188171.745179, 1412188171.768067, 0.022888
1412188256.636864, 1412188256.657397, 0.020533
1412188341.549453, 1412188341.569487, 0.020034
1412188426.307397, 1412188426.327721, 0.020324
1412188511.295964, 1412188511.316151, 0.020187
1412188596.194095, 1412188596.213921, 0.019826
1412187833.352900, 1412187833.373188, 0.020288
1412187917.933239, 1412187917.953976, 0.020737
1412188002.419315, 1412188002.439774, 0.020459
1412188087.073841, 1412188087.094106, 0.020265
1412188171.773073, 1412188171.797515, 0.024442
1412188256.661686, 1412188256.681988, 0.020302
1412188341.573644, 1412188341.594235, 0.020591
1412188426.332179, 1412188426.352402, 0.020223
1412188511.320587, 1412188511.341016, 0.020429
1412188596.218070, 1412188596.238404, 0.020334
1412187833.377345, 1412187833.397247, 0.019902
1412187917.958123, 1412187917.978545, 0.020422
1412188002.443952, 1412188002.464581, 0.020629
1412188087.098370, 1412188087.118772, 0.020402
1412188171.801732, 1412188171.826000, 0.024268
1412188256.686184, 1412188256.707107, 0.020923
1412188341.598440, 1412188341.618398, 0.019958
1412188426.356565, 1412188426.377006, 0.020441
1412188511.345315, 1412188511.365307, 0.019992
1412188596.242589, 1412188596.264006, 0.021417
1412187833.401471, 1412187833.422559, 0.021088
1412187917.982718, 1412187918.002766, 0.020048
1412188002.468958, 1412188002.489290, 0.020332
1412188087.122926, 1412188087.143080, 0.020154
1412188171.830225, 1412188171.851330, 0.021105
1412188256.711270, 1412188256.731649, 0.020379
1412188341.622625, 1412188341.643562, 0.020937
1412188426.381340, 1412188426.402797, 0.021457
1412188511.369501, 1412188511.389746, 0.020245
1412188596.268173, 1412188596.288617, 0.020444
1412187833.426778, 1412187833.447170, 0.020392
1412187918.006934, 1412187918.027935, 0.021001
1412188002.493459, 1412188002.513870, 0.020411
1412188087.147276, 1412188087.167636, 0.020360
1412188171.855539, 1412188171.879675, 0.024136
1412188256.735942, 1412188256.756081, 0.020139
1412188341.647917, 1412188341.668916, 0.020999
1412188426.407047, 1412188426.427764, 0.020717
1412188511.393945, 1412188511.414257, 0.020312
1412188596.292822, 1412188596.313462, 0.020640
1412187833.451514, 1412187833.472696, 0.021182
1412187918.032096, 1412187918.053594, 0.021498
1412188002.518041, 1412188002.538756, 0.020715
1412188087.171846, 1412188087.192048, 0.020202
1412188171.883913, 1412188171.908714, 0.024801
1412188256.760598, 1412188256.781415, 0.020817
1412188341.673207, 1412188341.694350, 0.021143
1412188426.432447, 1412188426.453886, 0.021439
1412188511.418483, 1412188511.439325, 0.020842
1412188596.317631, 1412188596.338527, 0.020896
1412187833.477049, 1412187833.498673, 0.021624
1412187918.057895, 1412187918.078321, 0.020426
1412188002.542944, 1412188002.563555, 0.020611
1412188087.196263, 1412188087.216813, 0.020550
1412188171.912997, 1412188171.937328, 0.024331
1412188256.785645, 1412188256.806639, 0.020994
1412188341.698645, 1412188341.719442, 0.020797
1412188426.458140, 1412188426.479185, 0.021045
1412188511.443567, 1412188511.464185, 0.020618
1412188596.343327, 1412188596.365254, 0.021927
1412187833.502894, 1412187833.524378, 0.021484
1412187918.083161, 1412187918.104939, 0.021778
1412188002.568078, 1412188002.588377, 0.020299
1412188087.221183, 1412188087.241970, 0.020787
1412188171.941577, 1412188171.978857, 0.037280
1412188256.810867, 1412188256.831564, 0.020697
1412188341.723644, 1412188341.745530, 0.021886
1412188426.483536, 1412188426.504550, 0.021014
1412188511.468738, 1412188511.489315, 0.020577
1412188596.369454, 1412188596.390361, 0.020907
1412187833.528730, 1412187833.549688, 0.020958
1412187918.109202, 1412187918.130192, 0.020990
1412188002.592672, 1412188002.614651, 0.021979
1412188087.246376, 1412188087.266787, 0.020411
1412188171.983387, 1412188172.013589, 0.030202
1412188256.835779, 1412188256.857205, 0.021426
1412188341.749872, 1412188341.771219, 0.021347
1412188426.508777, 1412188426.529850, 0.021073
1412188511.493649, 1412188511.514933, 0.021284
1412188596.394634, 1412188596.415343, 0.020709
1412187833.553969, 1412187833.574746, 0.020777
1412187918.134519, 1412187918.155410, 0.020891
1412188002.618900, 1412188002.639979, 0.021079
1412188087.271393, 1412188087.292375, 0.020982
1412188172.017803, 1412188172.042267, 0.024464
1412188256.861564, 1412188256.882782, 0.021218
1412188341.775420, 1412188341.796607, 0.021187
1412188426.534125, 1412188426.555784, 0.021659
1412188511.519200, 1412188511.540484, 0.021284
1412188596.419585, 1412188596.440425, 0.020840
1412187833.578984, 1412187833.599987, 0.021003
1412187918.159682, 1412187918.180462, 0.020780
1412188002.644212, 1412188002.665147, 0.020935
1412188087.296603, 1412188087.318086, 0.021483
1412188172.046524, 1412188172.071770, 0.025246
1412188256.887093, 1412188256.908159, 0.021066
1412188341.800881, 1412188341.822241, 0.021360
1412188426.560025, 1412188426.581516, 0.021491
1412188511.544912, 1412188511.565718, 0.020806
1412188596.444707, 1412188596.468062, 0.023355
1412187833.604230, 1412187833.625385, 0.021155
1412187918.184652, 1412187918.205529, 0.020877
1412188002.669525, 1412188002.691175, 0.021650
1412188087.322449, 1412188087.344030, 0.021581
1412188172.076073, 1412188172.101983, 0.025910
1412188256.912420, 1412188256.934011, 0.021591
1412188341.826461, 1412188341.847811, 0.021350
1412188426.585870, 1412188426.607133, 0.021263
1412188511.570190, 1412188511.591278, 0.021088
1412188596.472314, 1412188596.493367, 0.021053
1412187833.629668, 1412187833.650702, 0.021034
1412187918.209790, 1412187918.231188, 0.021398
1412188002.695405, 1412188002.716701, 0.021296
1412188087.348830, 1412188087.370403, 0.021573
1412188172.106311, 1412188172.130347, 0.024036
1412188256.938254, 1412188256.959932, 0.021678
1412188341.852118, 1412188341.873918, 0.021800
1412188426.611332, 1412188426.632977, 0.021645
1412188511.595530, 1412188511.617100, 0.021570
1412188596.497584, 1412188596.518933, 0.021349
1412187833.654928, 1412187833.676800, 0.021872
1412187918.235389, 1412187918.256928, 0.021539
1412188002.720979, 1412188002.742457, 0.021478
1412188087.374644, 1412188087.396163, 0.021519
1412188172.135026, 1412188172.160467, 0.025441
1412188256.964251, 1412188256.987019, 0.022768
1412188341.878165, 1412188341.899239, 0.021074
1412188426.637404, 1412188426.659279, 0.021875
1412188511.621406, 1412188511.642631, 0.021225
1412188596.523236, 1412188596.545329, 0.022093
1412187833.681154, 1412187833.703227, 0.022073
1412187918.261210, 1412187918.283057, 0.021847
1412188002.746718, 1412188002.768572, 0.021854
1412188087.400543, 1412188087.421183, 0.020640
1412188172.164848, 1412188172.185758, 0.020910
1412188256.991441, 1412188257.014087, 0.022646
1412188341.904000, 1412188341.926313, 0.022313
1412188426.663846, 1412188426.685362, 0.021516
1412188511.647114, 1412188511.668960, 0.021846
1412188596.549759, 1412188596.571218, 0.021459
1412187833.707543, 1412187833.730129, 0.022586
1412187918.287256, 1412187918.309882, 0.022626
1412188002.772865, 1412188002.794847, 0.021982
1412188087.425418, 1412188087.447352, 0.021934
1412188172.190018, 1412188172.212914, 0.022896
1412188257.018383, 1412188257.040252, 0.021869
1412188341.930652, 1412188341.952645, 0.021993
1412188426.689660, 1412188426.711681, 0.022021
1412188511.673256, 1412188511.694832, 0.021576
1412188596.575723, 1412188596.597733, 0.022010
1412187833.734452, 1412187833.755846, 0.021394
1412187918.314270, 1412187918.336247, 0.021977
1412188002.799293, 1412188002.822202, 0.022909
1412188087.451683, 1412188087.473106, 0.021423
1412188172.217215, 1412188172.243364, 0.026149
1412188257.044513, 1412188257.067711, 0.023198
1412188341.957090, 1412188341.979134, 0.022044
1412188426.716050, 1412188426.738012, 0.021962
1412188511.699298, 1412188511.720940, 0.021642
1412188596.602340, 1412188596.624580, 0.022240
1412187833.760469, 1412187833.783009, 0.022540
1412187918.340733, 1412187918.361866, 0.021133
1412188002.826573, 1412188002.848116, 0.021543
1412188087.477693, 1412188087.499367, 0.021674
1412188172.247743, 1412188172.273862, 0.026119
1412188257.072078, 1412188257.094840, 0.022762
1412188341.983418, 1412188342.005394, 0.021976
1412188426.742280, 1412188426.764562, 0.022282
1412188511.725388, 1412188511.746994, 0.021606
1412188596.628888, 1412188596.650908, 0.022020
1412187833.787415, 1412187833.812701, 0.025286
1412187918.366270, 1412187918.389581, 0.023311
1412188002.852727, 1412188002.874652, 0.021925
1412188087.503759, 1412188087.526318, 0.022559
1412188172.278309, 1412188172.304750, 0.026441
1412188257.099228, 1412188257.121623, 0.022395
1412188342.009757, 1412188342.032779, 0.023022
1412188426.768957, 1412188426.791349, 0.022392
1412188511.751258, 1412188511.773457, 0.022199
1412188596.655257, 1412188596.677801, 0.022544
1412187833.819319, 1412187833.842006, 0.022687
1412187918.393954, 1412187918.416437, 0.022483
1412188002.879162, 1412188002.901433, 0.022271
1412188087.531062, 1412188087.552806, 0.021744
1412188172.309523, 1412188172.333184, 0.023661
1412188257.125934, 1412188257.148816, 0.022882
1412188342.037109, 1412188342.059159, 0.022050
1412188426.795922, 1412188426.818332, 0.022410
1412188511.778158, 1412188511.800398, 0.022240
1412188596.682122, 1412188596.705762, 0.023640
1412187833.846300, 1412187833.868713, 0.022413
1412187918.420770, 1412187918.442940, 0.022170
1412188002.905742, 1412188002.928243, 0.022501
1412188087.557341, 1412188087.579719, 0.022378
1412188172.337913, 1412188172.364516, 0.026603
1412188257.153132, 1412188257.175285, 0.022153
1412188342.063510, 1412188342.086140, 0.022630
1412188426.822672, 1412188426.845552, 0.022880
1412188511.804792, 1412188511.826875, 0.022083
1412188596.710048, 1412188596.732254, 0.022206
1412187833.873041, 1412187833.895020, 0.021979
1412187918.447283, 1412187918.476749, 0.029466
1412188002.932610, 1412188002.957789, 0.025179
1412188087.584105, 1412188087.613392, 0.029287
1412188172.368832, 1412188172.398944, 0.030112
1412188257.189334, 1412188257.219430, 0.030096
1412188342.090484, 1412188342.120461, 0.029977
1412188426.849909, 1412188426.889354, 0.039445
1412188511.831218, 1412188511.856514, 0.025296
1412188596.736603, 1412188596.762796, 0.026193
1412187833.899323, 1412187833.923117, 0.023794
1412187918.481769, 1412187918.504101, 0.022332
1412188002.964775, 1412188002.987137, 0.022362
1412188087.617698, 1412188087.640205, 0.022507
1412188172.404995, 1412188172.431914, 0.026919
1412188257.224443, 1412188257.247316, 0.022873
1412188342.124879, 1412188342.148473, 0.023594
1412188426.895498, 1412188426.918186, 0.022688
1412188511.863525, 1412188511.886047, 0.022522
1412188596.768809, 1412188596.791768, 0.022959
1412187833.927430, 1412187833.950601, 0.023171
1412187918.508390, 1412187918.531246, 0.022856
1412188002.991440, 1412188003.014036, 0.022596
1412188087.644997, 1412188087.667926, 0.022929
1412188172.436220, 1412188172.463174, 0.026954
1412188257.251724, 1412188257.274541, 0.022817
