iterations=1, maxfiles=10000
1412210611.006728, 1412210611.006841, 0.000113
1412210611.008153, 1412210611.008263, 0.000110
1412210611.016853, 1412210611.016976, 0.000123
1412210611.018322, 1412210611.018432, 0.000110
1412210611.019694, 1412210611.019836, 0.000142
1412210611.021140, 1412210611.021252, 0.000112
1412210611.022518, 1412210611.022629, 0.000111
1412210611.023918, 1412210611.024089, 0.000171
1412210611.025372, 1412210611.025480, 0.000108
1412210611.026773, 1412210611.026908, 0.000135
1412210611.028199, 1412210611.028311, 0.000112
1412210611.029571, 1412210611.029683, 0.000112
1412210611.030950, 1412210611.031063, 0.000113
1412210611.032401, 1412210611.032513, 0.000112
1412210611.033771, 1412210611.033883, 0.000112
1412210611.035227, 1412210611.035339, 0.000112
1412210611.036667, 1412210611.036779, 0.000112
1412210611.038034, 1412210611.038149, 0.000115
1412210611.039403, 1412210611.039515, 0.000112
1412210611.040844, 1412210611.040954, 0.000110
1412210611.042230, 1412210611.042340, 0.000110
1412210611.043594, 1412210611.043700, 0.000106
1412210611.045093, 1412210611.045203, 0.000110
1412210611.046458, 1412210611.046568, 0.000110
1412210611.047888, 1412210611.048666, 0.000778
1412210611.050202, 1412210611.050311, 0.000109
1412210611.051584, 1412210611.051693, 0.000109
1412210611.053052, 1412210611.053164, 0.000112
1412210611.054491, 1412210611.054608, 0.000117
1412210611.057150, 1412210611.057265, 0.000115
1412210611.058543, 1412210611.058653, 0.000110
1412210611.059978, 1412210611.060089, 0.000111
1412210611.061358, 1412210611.061468, 0.000110
1412210611.062713, 1412210611.062823, 0.000110
1412210611.064140, 1412210611.064254, 0.000114
1412210611.065630, 1412210611.065743, 0.000113
1412210611.067017, 1412210611.067124, 0.000107
1412210611.068425, 1412210611.068533, 0.000108
1412210611.069812, 1412210611.069923, 0.000111
1412210611.071197, 1412210611.071307, 0.000110
1412210611.072598, 1412210611.072711, 0.000113
1412210611.073960, 1412210611.074069, 0.000109
1412210611.075429, 1412210611.075542, 0.000113
1412210611.076846, 1412210611.076957, 0.000111
1412210611.078207, 1412210611.078316, 0.000109
1412210611.079571, 1412210611.079680, 0.000109
1412210611.081227, 1412210611.081342, 0.000115
1412210611.082626, 1412210611.082738, 0.000112
1412210611.084037, 1412210611.084147, 0.000110
1412210611.093241, 1412210611.093359, 0.000118
1412210611.094639, 1412210611.094749, 0.000110
1412210611.096075, 1412210611.096184, 0.000109
1412210611.097469, 1412210611.097577, 0.000108
1412210611.098860, 1412210611.098969, 0.000109
1412210611.100346, 1412210611.100458, 0.000112
1412210611.101757, 1412210611.101866, 0.000109
1412210611.103175, 1412210611.103286, 0.000111
1412210611.104616, 1412210611.104722, 0.000106
1412210611.105981, 1412210611.106091, 0.000110
1412210611.107368, 1412210611.107477, 0.000109
1412210611.108848, 1412210611.108957, 0.000109
1412210611.110202, 1412210611.110307, 0.000105
1412210611.111651, 1412210611.111792, 0.000141
1412210611.113091, 1412210611.113202, 0.000111
1412210611.114482, 1412210611.114594, 0.000112
1412210611.115884, 1412210611.115997, 0.000113
1412210611.117263, 1412210611.117374, 0.000111
1412210611.118626, 1412210611.118735, 0.000109
1412210611.120037, 1412210611.120146, 0.000109
1412210611.121495, 1412210611.121605, 0.000110
1412210611.122854, 1412210611.122963, 0.000109
1412210611.124278, 1412210611.124388, 0.000110
1412210611.125820, 1412210611.125928, 0.000108
1412210611.127171, 1412210611.127278, 0.000107
1412210611.128591, 1412210611.128701, 0.000110
1412210611.129976, 1412210611.130082, 0.000106
1412210611.131430, 1412210611.131543, 0.000113
1412210611.132847, 1412210611.132956, 0.000109
1412210611.134213, 1412210611.134327, 0.000114
1412210611.135614, 1412210611.135725, 0.000111
1412210611.137029, 1412210611.137140, 0.000111
1412210611.138395, 1412210611.138505, 0.000110
1412210611.139806, 1412210611.139919, 0.000113
1412210611.141310, 1412210611.141422, 0.000112
1412210611.142713, 1412210611.142820, 0.000107
1412210611.144120, 1412210611.144231, 0.000111
1412210611.145582, 1412210611.145693, 0.000111
1412210611.146955, 1412210611.147063, 0.000108
1412210611.148393, 1412210611.148502, 0.000109
1412210611.149757, 1412210611.149867, 0.000110
1412210611.151222, 1412210611.151332, 0.000110
1412210611.152641, 1412210611.152753, 0.000112
1412210611.154000, 1412210611.154105, 0.000105
1412210611.155370, 1412210611.155481, 0.000111
1412210611.156821, 1412210611.156932, 0.000111
1412210611.158186, 1412210611.158296, 0.000110
1412210611.160433, 1412210611.160547, 0.000114
1412210611.169742, 1412210611.169864, 0.000122
1412210611.172593, 1412210611.172713, 0.000120
1412210611.174047, 1412210611.174157, 0.000110
1412210611.175446, 1412210611.175556, 0.000110
1412210611.176956, 1412210611.177070, 0.000114
1412210611.178331, 1412210611.178440, 0.000109
1412210611.179693, 1412210611.179878, 0.000185
1412210611.181259, 1412210611.181369, 0.000110
1412210611.182656, 1412210611.182765, 0.000109
1412210611.184110, 1412210611.184218, 0.000108
1412210611.185467, 1412210611.185578, 0.000111
1412210611.186829, 1412210611.186934, 0.000105
1412210611.188278, 1412210611.188389, 0.000111
1412210611.189651, 1412210611.189758, 0.000107
1412210611.191027, 1412210611.191203, 0.000176
1412210611.192517, 1412210611.192624, 0.000107
1412210611.193904, 1412210611.194013, 0.000109
1412210611.195281, 1412210611.195391, 0.000110
1412210611.196692, 1412210611.196802, 0.000110
1412210611.198082, 1412210611.198191, 0.000109
1412210611.199444, 1412210611.199552, 0.000108
1412210611.200901, 1412210611.201013, 0.000112
1412210611.202370, 1412210611.202481, 0.000111
1412210611.203972, 1412210611.204085, 0.000113
1412210611.205356, 1412210611.205468, 0.000112
1412210611.206723, 1412210611.206832, 0.000109
1412210611.208118, 1412210611.208232, 0.000114
1412210611.209526, 1412210611.209637, 0.000111
1412210611.210895, 1412210611.211007, 0.000112
1412210611.212392, 1412210611.212502, 0.000110
1412210611.213763, 1412210611.213871, 0.000108
1412210611.215155, 1412210611.215268, 0.000113
1412210611.216561, 1412210611.216675, 0.000114
1412210611.217927, 1412210611.218038, 0.000111
1412210611.219321, 1412210611.219432, 0.000111
1412210611.220740, 1412210611.220849, 0.000109
1412210611.222187, 1412210611.222298, 0.000111
1412210611.223576, 1412210611.223688, 0.000112
1412210611.225026, 1412210611.225137, 0.000111
1412210611.226391, 1412210611.226500, 0.000109
1412210611.227746, 1412210611.227884, 0.000138
1412210611.229173, 1412210611.229282, 0.000109
1412210611.230561, 1412210611.230672, 0.000111
1412210611.232031, 1412210611.232142, 0.000111
1412210611.233399, 1412210611.233509, 0.000110
1412210611.234800, 1412210611.234913, 0.000113
1412210611.236207, 1412210611.236320, 0.000113
1412210611.237730, 1412210611.237842, 0.000112
1412210611.239112, 1412210611.239221, 0.000109
1412210611.240548, 1412210611.240658, 0.000110
1412210611.248223, 1412210611.248347, 0.000124
1412210611.250835, 1412210611.250953, 0.000118
1412210611.252396, 1412210611.252508, 0.000112
1412210611.253811, 1412210611.253919, 0.000108
1412210611.255179, 1412210611.255291, 0.000112
1412210611.256595, 1412210611.256706, 0.000111
1412210611.257962, 1412210611.258072, 0.000110
1412210611.259336, 1412210611.259448, 0.000112
1412210611.260795, 1412210611.260903, 0.000108
1412210611.262238, 1412210611.262348, 0.000110
1412210611.263630, 1412210611.263740, 0.000110
1412210611.265062, 1412210611.265176, 0.000114
1412210611.266452, 1412210611.266564, 0.000112
1412210611.267863, 1412210611.267972, 0.000109
1412210611.269263, 1412210611.269375, 0.000112
1412210611.270631, 1412210611.270744, 0.000113
1412210611.272837, 1412210611.272957, 0.000120
1412210611.274252, 1412210611.274365, 0.000113
1412210611.275692, 1412210611.275837, 0.000145
1412210611.278273, 1412210611.278403, 0.000130
1412210611.279813, 1412210611.279927, 0.000114
1412210611.281207, 1412210611.281318, 0.000111
1412210611.282689, 1412210611.282800, 0.000111
1412210611.284103, 1412210611.284216, 0.000113
1412210611.285641, 1412210611.285751, 0.000110
1412210611.287043, 1412210611.287154, 0.000111
1412210611.288502, 1412210611.288610, 0.000108
1412210611.289889, 1412210611.289999, 0.000110
1412210611.291255, 1412210611.291367, 0.000112
1412210611.292787, 1412210611.292901, 0.000114
1412210611.294163, 1412210611.294274, 0.000111
1412210611.295526, 1412210611.295637, 0.000111
1412210611.296944, 1412210611.297054, 0.000110
1412210611.298325, 1412210611.298436, 0.000111
1412210611.299692, 1412210611.299850, 0.000158
1412210611.301118, 1412210611.301229, 0.000111
1412210611.302559, 1412210611.302671, 0.000112
1412210611.304058, 1412210611.304168, 0.000110
1412210611.305458, 1412210611.305571, 0.000113
1412210611.306831, 1412210611.306942, 0.000111
1412210611.308268, 1412210611.308380, 0.000112
1412210611.309652, 1412210611.309763, 0.000111
1412210611.311025, 1412210611.311137, 0.000112
1412210611.312653, 1412210611.312767, 0.000114
1412210611.314081, 1412210611.314191, 0.000110
1412210611.315440, 1412210611.315554, 0.000114
1412210611.316856, 1412210611.316966, 0.000110
1412210611.318212, 1412210611.318323, 0.000111
1412210611.327095, 1412210611.327221, 0.000126
1412210611.328619, 1412210611.328734, 0.000115
1412210611.329994, 1412210611.330105, 0.000111
1412210611.331413, 1412210611.331522, 0.000109
1412210611.332930, 1412210611.333040, 0.000110
1412210611.334321, 1412210611.334454, 0.000133
1412210611.335722, 1412210611.335864, 0.000142
1412210611.337162, 1412210611.337273, 0.000111
1412210611.338527, 1412210611.338640, 0.000113
1412210611.339939, 1412210611.340049, 0.000110
1412210611.341323, 1412210611.341433, 0.000110
1412210611.342714, 1412210611.342901, 0.000187
1412210611.344219, 1412210611.344329, 0.000110
1412210611.345589, 1412210611.345701, 0.000112
1412210611.347132, 1412210611.347245, 0.000113
1412210611.348615, 1412210611.348727, 0.000112
1412210611.349987, 1412210611.350097, 0.000110
1412210611.351361, 1412210611.351471, 0.000110
1412210611.352882, 1412210611.352997, 0.000115
1412210611.354321, 1412210611.354434, 0.000113
1412210611.355684, 1412210611.355876, 0.000192
1412210611.357167, 1412210611.357279, 0.000112
1412210611.358562, 1412210611.358672, 0.000110
1412210611.359969, 1412210611.360079, 0.000110
1412210611.361347, 1412210611.361455, 0.000108
1412210611.362715, 1412210611.362825, 0.000110
1412210611.364240, 1412210611.364353, 0.000113
1412210611.365622, 1412210611.365733, 0.000111
1412210611.367000, 1412210611.367110, 0.000110
1412210611.368403, 1412210611.368514, 0.000111
1412210611.369798, 1412210611.369911, 0.000113
1412210611.371172, 1412210611.371282, 0.000110
1412210611.372607, 1412210611.372716, 0.000109
1412210611.374079, 1412210611.374185, 0.000106
1412210611.375446, 1412210611.375555, 0.000109
1412210611.376902, 1412210611.377014, 0.000112
1412210611.378266, 1412210611.378375, 0.000109
1412210611.379654, 1412210611.379796, 0.000142
1412210611.381936, 1412210611.382053, 0.000117
1412210611.383469, 1412210611.383580, 0.000111
1412210611.385076, 1412210611.386370, 0.001294
1412210611.387808, 1412210611.387918, 0.000110
1412210611.389223, 1412210611.389332, 0.000109
1412210611.390597, 1412210611.390706, 0.000109
1412210611.391998, 1412210611.392107, 0.000109
1412210611.393483, 1412210611.393596, 0.000113
1412210611.394866, 1412210611.394978, 0.000112
1412210611.396273, 1412210611.396387, 0.000114
1412210611.406007, 1412210611.406127, 0.000120
1412210611.407494, 1412210611.407604, 0.000110
1412210611.408922, 1412210611.409032, 0.000110
1412210611.410291, 1412210611.410402, 0.000111
1412210611.411698, 1412210611.411840, 0.000142
1412210611.413112, 1412210611.413223, 0.000111
1412210611.414569, 1412210611.414681, 0.000112
1412210611.416046, 1412210611.416157, 0.000111
1412210611.417455, 1412210611.417568, 0.000113
1412210611.418830, 1412210611.418939, 0.000109
1412210611.420231, 1412210611.420466, 0.000235
1412210611.421763, 1412210611.421874, 0.000111
1412210611.423160, 1412210611.423266, 0.000106
1412210611.424652, 1412210611.424766, 0.000114
1412210611.426030, 1412210611.426140, 0.000110
1412210611.427432, 1412210611.427542, 0.000110
1412210611.428864, 1412210611.428975, 0.000111
1412210611.430230, 1412210611.430340, 0.000110
1412210611.431619, 1412210611.431731, 0.000112
1412210611.433097, 1412210611.433206, 0.000109
1412210611.434544, 1412210611.434656, 0.000112
1412210611.436280, 1412210611.436395, 0.000115
1412210611.437726, 1412210611.437837, 0.000111
1412210611.439115, 1412210611.439227, 0.000112
1412210611.440527, 1412210611.440637, 0.000110
1412210611.441904, 1412210611.442014, 0.000110
1412210611.443268, 1412210611.443378, 0.000110
1412210611.444777, 1412210611.444887, 0.000110
1412210611.446135, 1412210611.446242, 0.000107
1412210611.447500, 1412210611.447607, 0.000107
1412210611.448940, 1412210611.449050, 0.000110
1412210611.450301, 1412210611.450407, 0.000106
1412210611.451655, 1412210611.451793, 0.000138
1412210611.453056, 1412210611.453163, 0.000107
1412210611.454632, 1412210611.454744, 0.000112
1412210611.456058, 1412210611.456167, 0.000109
1412210611.457446, 1412210611.457556, 0.000110
1412210611.458816, 1412210611.458926, 0.000110
1412210611.460251, 1412210611.460363, 0.000112
1412210611.461632, 1412210611.461742, 0.000110
1412210611.462999, 1412210611.463110, 0.000111
1412210611.464498, 1412210611.464609, 0.000111
1412210611.465915, 1412210611.466030, 0.000115
1412210611.467295, 1412210611.467406, 0.000111
1412210611.468706, 1412210611.468816, 0.000110
1412210611.470125, 1412210611.470233, 0.000108
1412210611.471517, 1412210611.471626, 0.000109
1412210611.472956, 1412210611.473066, 0.000110
1412210611.474371, 1412210611.474481, 0.000110
1412210611.483277, 1412210611.483392, 0.000115
1412210611.484829, 1412210611.484939, 0.000110
1412210611.486202, 1412210611.486312, 0.000110
1412210611.487580, 1412210611.487695, 0.000115
1412210611.489911, 1412210611.490027, 0.000116
1412210611.491346, 1412210611.491459, 0.000113
1412210611.492819, 1412210611.492930, 0.000111
1412210611.495523, 1412210611.495634, 0.000111
1412210611.496969, 1412210611.497082, 0.000113
1412210611.498365, 1412210611.498476, 0.000111
1412210611.499736, 1412210611.499887, 0.000151
1412210611.501183, 1412210611.501295, 0.000112
1412210611.502556, 1412210611.502661, 0.000105
1412210611.503959, 1412210611.504067, 0.000108
1412210611.505418, 1412210611.505528, 0.000110
1412210611.506818, 1412210611.506929, 0.000111
1412210611.508227, 1412210611.508337, 0.000110
1412210611.509634, 1412210611.509742, 0.000108
1412210611.510991, 1412210611.511102, 0.000111
1412210611.512415, 1412210611.512525, 0.000110
1412210611.513773, 1412210611.513884, 0.000111
1412210611.515264, 1412210611.515376, 0.000112
1412210611.516719, 1412210611.516828, 0.000109
1412210611.518081, 1412210611.518187, 0.000106
1412210611.519471, 1412210611.519579, 0.000108
1412210611.520886, 1412210611.520997, 0.000111
1412210611.522285, 1412210611.522397, 0.000112
1412210611.523653, 1412210611.523793, 0.000140
1412210611.525102, 1412210611.525210, 0.000108
1412210611.526474, 1412210611.526585, 0.000111
1412210611.527899, 1412210611.528011, 0.000112
1412210611.529461, 1412210611.529573, 0.000112
1412210611.530836, 1412210611.530946, 0.000110
1412210611.532236, 1412210611.532348, 0.000112
1412210611.533630, 1412210611.533766, 0.000136
1412210611.535104, 1412210611.535216, 0.000112
1412210611.536514, 1412210611.536625, 0.000111
1412210611.537905, 1412210611.538016, 0.000111
1412210611.539262, 1412210611.539373, 0.000111
1412210611.540679, 1412210611.540789, 0.000110
1412210611.542044, 1412210611.542154, 0.000110
1412210611.543444, 1412210611.543557, 0.000113
1412210611.544989, 1412210611.545104, 0.000115
1412210611.546381, 1412210611.546489, 0.000108
1412210611.547745, 1412210611.547883, 0.000138
1412210611.549184, 1412210611.549293, 0.000109
1412210611.550555, 1412210611.550665, 0.000110
1412210611.559367, 1412210611.559481, 0.000114
1412210611.560817, 1412210611.560931, 0.000114
1412210611.562240, 1412210611.562351, 0.000111
1412210611.563805, 1412210611.563919, 0.000114
1412210611.565293, 1412210611.565405, 0.000112
1412210611.566931, 1412210611.567044, 0.000113
1412210611.568422, 1412210611.568533, 0.000111
1412210611.569806, 1412210611.569916, 0.000110
1412210611.571208, 1412210611.571317, 0.000109
1412210611.572622, 1412210611.572735, 0.000113
1412210611.573992, 1412210611.574101, 0.000109
1412210611.575424, 1412210611.575533, 0.000109
1412210611.576866, 1412210611.576973, 0.000107
1412210611.578228, 1412210611.578339, 0.000111
1412210611.579563, 1412210611.579727, 0.000164
1412210611.581183, 1412210611.581284, 0.000101
1412210611.582594, 1412210611.582695, 0.000101
1412210611.583806, 1412210611.583903, 0.000097
1412210611.584985, 1412210611.585138, 0.000153
1412210611.586231, 1412210611.586328, 0.000097
1412210611.587427, 1412210611.587523, 0.000096
1412210611.588647, 1412210611.588743, 0.000096
1412210611.589926, 1412210611.590015, 0.000089
1412210611.591169, 1412210611.591265, 0.000096
1412210611.592574, 1412210611.592685, 0.000111
1412210611.594025, 1412210611.594137, 0.000112
1412210611.595552, 1412210611.595666, 0.000114
1412210611.597845, 1412210611.597961, 0.000116
1412210611.599423, 1412210611.599537, 0.000114
1412210611.600720, 1412210611.600868, 0.000148
1412210611.601956, 1412210611.602051, 0.000095
1412210611.603120, 1412210611.603211, 0.000091
1412210611.604320, 1412210611.604413, 0.000093
1412210611.605490, 1412210611.605581, 0.000091
1412210611.606704, 1412210611.606799, 0.000095
1412210611.607923, 1412210611.608036, 0.000113
1412210611.609313, 1412210611.609425, 0.000112
1412210611.610695, 1412210611.610805, 0.000110
1412210611.612129, 1412210611.612240, 0.000111
1412210611.613505, 1412210611.613619, 0.000114
1412210611.614875, 1412210611.614986, 0.000111
1412210611.616289, 1412210611.616387, 0.000098
1412210611.617448, 1412210611.617565, 0.000117
1412210611.618576, 1412210611.618668, 0.000092
1412210611.619674, 1412210611.619793, 0.000119
1412210611.620867, 1412210611.620961, 0.000094
1412210611.622108, 1412210611.622212, 0.000104
1412210611.623351, 1412210611.623455, 0.000104
1412210611.624853, 1412210611.624963, 0.000110
1412210611.626338, 1412210611.626449, 0.000111
1412210611.627704, 1412210611.627869, 0.000165
1412210611.629143, 1412210611.629254, 0.000111
1412210611.630527, 1412210611.630640, 0.000113
1412210611.631945, 1412210611.632056, 0.000111
1412210611.633240, 1412210611.633343, 0.000103
1412210611.634589, 1412210611.634701, 0.000112
1412210611.636014, 1412210611.636119, 0.000105
1412210611.637320, 1412210611.637424, 0.000104
1412210611.638609, 1412210611.638713, 0.000104
1412210611.639913, 1412210611.640029, 0.000116
1412210611.641445, 1412210611.641559, 0.000114
1412210611.642854, 1412210611.642960, 0.000106
1412210611.644400, 1412210611.644512, 0.000112
1412210611.645842, 1412210611.645951, 0.000109
1412210611.647268, 1412210611.647378, 0.000110
1412210611.648659, 1412210611.648765, 0.000106
1412210611.649924, 1412210611.650027, 0.000103
1412210611.651171, 1412210611.651275, 0.000104
1412210611.652507, 1412210611.652612, 0.000105
1412210611.653777, 1412210611.653882, 0.000105
1412210611.655059, 1412210611.655164, 0.000105
1412210611.664107, 1412210611.664250, 0.000143
1412210611.665698, 1412210611.665892, 0.000194
1412210611.667205, 1412210611.667320, 0.000115
1412210611.668615, 1412210611.668731, 0.000116
1412210611.670408, 1412210611.670528, 0.000120
1412210611.672089, 1412210611.672201, 0.000112
1412210611.673470, 1412210611.673581, 0.000111
1412210611.674834, 1412210611.674944, 0.000110
1412210611.676338, 1412210611.676452, 0.000114
1412210611.677735, 1412210611.677848, 0.000113
1412210611.679107, 1412210611.679218, 0.000111
1412210611.680542, 1412210611.680653, 0.000111
1412210611.681942, 1412210611.682055, 0.000113
1412210611.683307, 1412210611.683417, 0.000110
1412210611.684733, 1412210611.684845, 0.000112
1412210611.686196, 1412210611.686309, 0.000113
1412210611.688024, 1412210611.688141, 0.000117
1412210611.689441, 1412210611.689554, 0.000113
1412210611.690821, 1412210611.690931, 0.000110
1412210611.692263, 1412210611.692374, 0.000111
1412210611.693641, 1412210611.693751, 0.000110
1412210611.695404, 1412210611.695518, 0.000114
1412210611.696948, 1412210611.697061, 0.000113
1412210611.698675, 1412210611.698788, 0.000113
1412210611.700169, 1412210611.700282, 0.000113
1412210611.701960, 1412210611.702074, 0.000114
1412210611.703361, 1412210611.703469, 0.000108
1412210611.704810, 1412210611.704923, 0.000113
1412210611.706267, 1412210611.706378, 0.000111
1412210611.707660, 1412210611.708118, 0.000458
1412210611.709501, 1412210611.709615, 0.000114
1412210611.710883, 1412210611.710990, 0.000107
1412210611.712296, 1412210611.712406, 0.000110
1412210611.713671, 1412210611.713783, 0.000112
1412210611.715439, 1412210611.715552, 0.000113
1412210611.717018, 1412210611.717130, 0.000112
1412210611.718420, 1412210611.718532, 0.000112
1412210611.719842, 1412210611.719954, 0.000112
1412210611.721265, 1412210611.721378, 0.000113
1412210611.723024, 1412210611.723137, 0.000113
1412210611.724459, 1412210611.724570, 0.000111
1412210611.725843, 1412210611.725954, 0.000111
1412210611.727326, 1412210611.727439, 0.000113
1412210611.729084, 1412210611.729202, 0.000118
1412210611.730712, 1412210611.730824, 0.000112
1412210611.732151, 1412210611.739876, 0.007725
1412210611.741378, 1412210611.741491, 0.000113
1412210611.742816, 1412210611.742926, 0.000110
1412210611.744231, 1412210611.744343, 0.000112
1412210611.745668, 1412210611.745781, 0.000113
1412210611.747123, 1412210611.747237, 0.000114
1412210611.748543, 1412210611.748652, 0.000109
1412210611.749908, 1412210611.750017, 0.000109
1412210611.751287, 1412210611.751401, 0.000114
1412210611.753032, 1412210611.753150, 0.000118
1412210611.754428, 1412210611.754540, 0.000112
1412210611.755910, 1412210611.756026, 0.000116
1412210611.757405, 1412210611.757514, 0.000109
1412210611.758788, 1412210611.758898, 0.000110
1412210611.760573, 1412210611.760688, 0.000115
1412210611.761989, 1412210611.762102, 0.000113
1412210611.763370, 1412210611.763478, 0.000108
1412210611.764777, 1412210611.764886, 0.000109
1412210611.766448, 1412210611.766560, 0.000112
1412210611.768006, 1412210611.768117, 0.000111
1412210611.769383, 1412210611.769497, 0.000114
1412210611.771585, 1412210611.771701, 0.000116
1412210611.773072, 1412210611.773181, 0.000109
1412210611.774480, 1412210611.774592, 0.000112
1412210611.775905, 1412210611.776018, 0.000113
1412210611.777380, 1412210611.777490, 0.000110
1412210611.778771, 1412210611.778881, 0.000110
1412210611.780545, 1412210611.780656, 0.000111
1412210611.781933, 1412210611.782043, 0.000110
1412210611.783327, 1412210611.783436, 0.000109
1412210611.784785, 1412210611.784896, 0.000111
1412210611.786176, 1412210611.786286, 0.000110
1412210611.787980, 1412210611.788097, 0.000117
1412210611.789472, 1412210611.789585, 0.000113
1412210611.790876, 1412210611.790987, 0.000111
1412210611.792292, 1412210611.792402, 0.000110
1412210611.793985, 1412210611.794102, 0.000117
1412210611.795391, 1412210611.795503, 0.000112
1412210611.796892, 1412210611.797001, 0.000109
1412210611.798358, 1412210611.798471, 0.000113
1412210611.799791, 1412210611.799905, 0.000114
1412210611.801504, 1412210611.801618, 0.000114
1412210611.802920, 1412210611.803031, 0.000111
1412210611.804350, 1412210611.804453, 0.000103
1412210611.805667, 1412210611.805780, 0.000113
1412210611.807573, 1412210611.807693, 0.000120
1412210611.808983, 1412210611.809091, 0.000108
1412210611.810306, 1412210611.810412, 0.000106
1412210611.811659, 1412210611.811804, 0.000145
1412210611.813045, 1412210611.813152, 0.000107
1412210611.814342, 1412210611.814455, 0.000113
1412210611.815732, 1412210611.823142, 0.007410
1412210611.824541, 1412210611.824648, 0.000107
1412210611.825892, 1412210611.826000, 0.000108
1412210611.827578, 1412210611.827689, 0.000111
1412210611.828959, 1412210611.829067, 0.000108
1412210611.830301, 1412210611.830407, 0.000106
1412210611.831605, 1412210611.831712, 0.000107
1412210611.833291, 1412210611.833401, 0.000110
1412210611.835109, 1412210611.835216, 0.000107
1412210611.836508, 1412210611.836617, 0.000109
1412210611.837846, 1412210611.837976, 0.000130
1412210611.839172, 1412210611.839280, 0.000108
1412210611.840523, 1412210611.840627, 0.000104
1412210611.841823, 1412210611.841897, 0.000074
1412210611.842750, 1412210611.842814, 0.000064
1412210611.843845, 1412210611.843911, 0.000066
1412210611.844701, 1412210611.844762, 0.000061
1412210611.845558, 1412210611.845622, 0.000064
1412210611.846392, 1412210611.846451, 0.000059
1412210611.847206, 1412210611.847265, 0.000059
1412210611.848075, 1412210611.848138, 0.000063
1412210611.848919, 1412210611.848982, 0.000063
1412210611.849879, 1412210611.849949, 0.000070
1412210611.850783, 1412210611.850848, 0.000065
1412210611.851644, 1412210611.851709, 0.000065
1412210611.852536, 1412210611.852600, 0.000064
1412210611.853393, 1412210611.853457, 0.000064
1412210611.854259, 1412210611.854320, 0.000061
1412210611.855146, 1412210611.855209, 0.000063
1412210611.856005, 1412210611.856070, 0.000065
1412210611.857005, 1412210611.857071, 0.000066
1412210611.857874, 1412210611.857938, 0.000064
1412210611.858734, 1412210611.858796, 0.000062
1412210611.859570, 1412210611.859633, 0.000063
1412210611.860429, 1412210611.860491, 0.000062
1412210611.861288, 1412210611.861353, 0.000065
1412210611.862118, 1412210611.862179, 0.000061
1412210611.862938, 1412210611.862999, 0.000061
1412210611.863996, 1412210611.864065, 0.000069
1412210611.864898, 1412210611.864964, 0.000066
1412210611.865740, 1412210611.865801, 0.000061
1412210611.866565, 1412210611.866628, 0.000063
1412210611.867413, 1412210611.867475, 0.000062
1412210611.868313, 1412210611.868377, 0.000064
1412210611.869153, 1412210611.869215, 0.000062
1412210611.869982, 1412210611.870042, 0.000060
1412210611.870799, 1412210611.870860, 0.000061
1412210611.871639, 1412210611.871701, 0.000062
1412210611.872501, 1412210611.872563, 0.000062
1412210611.873349, 1412210611.873415, 0.000066
1412210611.874216, 1412210611.874278, 0.000062
1412210611.875048, 1412210611.875109, 0.000061
1412210611.875897, 1412210611.875959, 0.000062
1412210611.876753, 1412210611.876815, 0.000062
