iterations=10, maxfiles=1000
1412187821.016005, 1412187821.016732, 0.000727
1412187823.428433, 1412187823.429147, 0.000714
1412187825.857472, 1412187825.858182, 0.000710
1412187828.266262, 1412187828.266973, 0.000711
1412187806.486162, 1412187806.487004, 0.000842
1412187808.924455, 1412187808.925187, 0.000732
1412187811.339806, 1412187811.340518, 0.000712
1412187813.756247, 1412187813.756972, 0.000725
1412187816.183600, 1412187816.184324, 0.000724
1412187818.594047, 1412187818.594758, 0.000711
1412187821.015187, 1412187821.015977, 0.000790
1412187823.427671, 1412187823.428404, 0.000733
1412187825.856708, 1412187825.857445, 0.000737
1412187828.265518, 1412187828.266233, 0.000715
1412187806.485427, 1412187806.486137, 0.000710
1412187808.923671, 1412187808.924427, 0.000756
1412187811.339041, 1412187811.339778, 0.000737
1412187813.755441, 1412187813.756220, 0.000779
1412187816.182839, 1412187816.183572, 0.000733
1412187818.593313, 1412187818.594020, 0.000707
1412187821.014336, 1412187821.015158, 0.000822
1412187823.426898, 1412187823.427641, 0.000743
1412187825.855954, 1412187825.856680, 0.000726
1412187828.264774, 1412187828.265488, 0.000714
1412187806.484684, 1412187806.485401, 0.000717
1412187808.922889, 1412187808.923644, 0.000755
1412187811.338300, 1412187811.339014, 0.000714
1412187813.754702, 1412187813.755415, 0.000713
1412187816.182087, 1412187816.182812, 0.000725
1412187818.592564, 1412187818.593285, 0.000721
1412187821.013589, 1412187821.014309, 0.000720
1412187823.426142, 1412187823.426871, 0.000729
1412187825.855184, 1412187825.855926, 0.000742
1412187828.264023, 1412187828.264746, 0.000723
1412187806.483933, 1412187806.484658, 0.000725
1412187808.922122, 1412187808.922862, 0.000740
1412187811.337555, 1412187811.338272, 0.000717
1412187813.753960, 1412187813.754676, 0.000716
1412187816.181325, 1412187816.182060, 0.000735
1412187818.591783, 1412187818.592537, 0.000754
1412187821.012831, 1412187821.013562, 0.000731
1412187823.425368, 1412187823.426115, 0.000747
1412187825.854429, 1412187825.855156, 0.000727
1412187828.263225, 1412187828.263994, 0.000769
1412187806.483140, 1412187806.483906, 0.000766
1412187808.921362, 1412187808.922095, 0.000733
1412187811.336774, 1412187811.337524, 0.000750
1412187813.753214, 1412187813.753935, 0.000721
1412187816.180562, 1412187816.181296, 0.000734
1412187818.590972, 1412187818.591754, 0.000782
1412187821.012025, 1412187821.012802, 0.000777
1412187823.424610, 1412187823.425341, 0.000731
1412187825.853649, 1412187825.854400, 0.000751
1412187828.262443, 1412187828.263198, 0.000755
1412187806.482389, 1412187806.483115, 0.000726
1412187808.920602, 1412187808.921334, 0.000732
1412187811.335995, 1412187811.336745, 0.000750
1412187813.752466, 1412187813.753188, 0.000722
1412187816.179786, 1412187816.180531, 0.000745
1412187818.590099, 1412187818.590943, 0.000844
1412187821.011170, 1412187821.011995, 0.000825
1412187823.423851, 1412187823.424581, 0.000730
1412187825.852892, 1412187825.853622, 0.000730
1412187828.261685, 1412187828.262413, 0.000728
1412187806.481631, 1412187806.482362, 0.000731
1412187808.919834, 1412187808.920576, 0.000742
1412187811.335216, 1412187811.335965, 0.000749
1412187813.751714, 1412187813.752440, 0.000726
1412187816.178991, 1412187816.179756, 0.000765
1412187818.588895, 1412187818.590069, 0.001174
1412187821.010336, 1412187821.011141, 0.000805
1412187823.423062, 1412187823.423823, 0.000761
1412187825.852129, 1412187825.852864, 0.000735
1412187828.260901, 1412187828.261658, 0.000757
1412187806.480826, 1412187806.481603, 0.000777
1412187808.919036, 1412187808.919806, 0.000770
1412187811.334455, 1412187811.335186, 0.000731
1412187813.750943, 1412187813.751687, 0.000744
1412187816.178208, 1412187816.178963, 0.000755
1412187818.587991, 1412187818.588855, 0.000864
1412187821.009556, 1412187821.010309, 0.000753
1412187823.422277, 1412187823.423034, 0.000757
1412187825.851281, 1412187825.852102, 0.000821
1412187828.260092, 1412187828.260862, 0.000770
1412187806.480042, 1412187806.480796, 0.000754
1412187808.918285, 1412187808.919010, 0.000725
1412187811.333702, 1412187811.334426, 0.000724
1412187813.750186, 1412187813.750917, 0.000731
1412187816.177343, 1412187816.178179, 0.000836
1412187818.587176, 1412187818.587963, 0.000787
1412187821.008781, 1412187821.009529, 0.000748
1412187823.421513, 1412187823.422250, 0.000737
1412187825.850488, 1412187825.851252, 0.000764
1412187828.259298, 1412187828.260065, 0.000767
1412187806.479260, 1412187806.480017, 0.000757
1412187808.917512, 1412187808.918259, 0.000747
1412187811.332948, 1412187811.333676, 0.000728
1412187813.749422, 1412187813.750159, 0.000737
1412187816.176533, 1412187816.177314, 0.000781
1412187818.586409, 1412187818.587148, 0.000739
1412187821.008021, 1412187821.008755, 0.000734
1412187823.420728, 1412187823.421484, 0.000756
1412187825.849697, 1412187825.850459, 0.000762
1412187828.258521, 1412187828.259271, 0.000750
1412187806.478500, 1412187806.479234, 0.000734
1412187808.916687, 1412187808.917485, 0.000798
1412187811.332185, 1412187811.332922, 0.000737
1412187813.748640, 1412187813.749396, 0.000756
1412187816.175766, 1412187816.176507, 0.000741
1412187818.585621, 1412187818.586381, 0.000760
1412187821.007238, 1412187821.007995, 0.000757
1412187823.419904, 1412187823.420700, 0.000796
1412187825.848934, 1412187825.849669, 0.000735
1412187828.257731, 1412187828.258494, 0.000763
1412187806.477728, 1412187806.478474, 0.000746
1412187808.915927, 1412187808.916661, 0.000734
1412187811.331386, 1412187811.332158, 0.000772
1412187813.747760, 1412187813.748611, 0.000851
1412187816.174978, 1412187816.175739, 0.000761
1412187818.584828, 1412187818.585594, 0.000766
1412187821.006470, 1412187821.007212, 0.000742
1412187823.419112, 1412187823.419878, 0.000766
1412187825.848155, 1412187825.848907, 0.000752
1412187828.256962, 1412187828.257706, 0.000744
1412187806.476891, 1412187806.477701, 0.000810
1412187808.915136, 1412187808.915900, 0.000764
1412187811.330618, 1412187811.331359, 0.000741
1412187813.746964, 1412187813.747734, 0.000770
1412187816.174214, 1412187816.174951, 0.000737
1412187818.583811, 1412187818.584797, 0.000986
1412187821.005680, 1412187821.006441, 0.000761
1412187823.418341, 1412187823.419085, 0.000744
1412187825.847335, 1412187825.848127, 0.000792
1412187828.256166, 1412187828.256935, 0.000769
1412187806.476120, 1412187806.476866, 0.000746
1412187808.914365, 1412187808.915109, 0.000744
1412187811.329841, 1412187811.330591, 0.000750
1412187813.746147, 1412187813.746934, 0.000787
1412187816.173444, 1412187816.174189, 0.000745
1412187818.582952, 1412187818.583772, 0.000820
1412187821.004901, 1412187821.005653, 0.000752
1412187823.417558, 1412187823.418314, 0.000756
1412187825.846563, 1412187825.847307, 0.000744
1412187828.255259, 1412187828.256136, 0.000877
1412187806.475298, 1412187806.476093, 0.000795
1412187808.913568, 1412187808.914337, 0.000769
1412187811.329041, 1412187811.329813, 0.000772
1412187813.745347, 1412187813.746119, 0.000772
1412187816.172660, 1412187816.173418, 0.000758
1412187818.582159, 1412187818.582924, 0.000765
1412187821.004099, 1412187821.004875, 0.000776
1412187823.416756, 1412187823.417531, 0.000775
1412187825.845777, 1412187825.846536, 0.000759
1412187828.254464, 1412187828.255232, 0.000768
1412187806.474504, 1412187806.475272, 0.000768
1412187808.912793, 1412187808.913542, 0.000749
1412187811.328158, 1412187811.329013, 0.000855
1412187813.744574, 1412187813.745318, 0.000744
1412187816.171879, 1412187816.172630, 0.000751
1412187818.581387, 1412187818.582133, 0.000746
1412187821.003268, 1412187821.004072, 0.000804
1412187823.415963, 1412187823.416728, 0.000765
1412187825.844953, 1412187825.845751, 0.000798
1412187828.253686, 1412187828.254438, 0.000752
1412187806.473730, 1412187806.474478, 0.000748
1412187808.912012, 1412187808.912768, 0.000756
1412187811.327351, 1412187811.328131, 0.000780
1412187813.743798, 1412187813.744547, 0.000749
1412187816.171073, 1412187816.171852, 0.000779
1412187818.580609, 1412187818.581361, 0.000752
1412187821.002494, 1412187821.003242, 0.000748
1412187823.415142, 1412187823.415936, 0.000794
1412187825.844068, 1412187825.844923, 0.000855
1412187828.252904, 1412187828.253659, 0.000755
1412187806.472953, 1412187806.473705, 0.000752
1412187808.911175, 1412187808.911984, 0.000809
1412187811.326552, 1412187811.327325, 0.000773
1412187813.743001, 1412187813.743772, 0.000771
1412187816.170281, 1412187816.171047, 0.000766
1412187818.579820, 1412187818.580582, 0.000762
1412187821.001720, 1412187821.002468, 0.000748
1412187823.414339, 1412187823.415114, 0.000775
1412187825.843229, 1412187825.844040, 0.000811
1412187828.252110, 1412187828.252877, 0.000767
1412187806.472157, 1412187806.472926, 0.000769
1412187808.910264, 1412187808.911145, 0.000881
1412187811.325762, 1412187811.326525, 0.000763
1412187813.742226, 1412187813.742976, 0.000750
1412187816.169484, 1412187816.170254, 0.000770
1412187818.578991, 1412187818.579792, 0.000801
1412187821.000926, 1412187821.001693, 0.000767
1412187823.413489, 1412187823.414310, 0.000821
1412187825.842424, 1412187825.843196, 0.000772
1412187828.251265, 1412187828.252082, 0.000817
1412187806.471298, 1412187806.472129, 0.000831
1412187808.909482, 1412187808.910240, 0.000758
1412187811.324981, 1412187811.325735, 0.000754
1412187813.741451, 1412187813.742200, 0.000749
1412187816.168667, 1412187816.169457, 0.000790
1412187818.578201, 1412187818.578964, 0.000763
1412187821.000071, 1412187821.000898, 0.000827
1412187823.412586, 1412187823.413460, 0.000874
1412187825.841611, 1412187825.842397, 0.000786
1412187828.250439, 1412187828.251238, 0.000799
1412187806.470446, 1412187806.471271, 0.000825
1412187808.908689, 1412187808.909456, 0.000767
1412187811.324191, 1412187811.324953, 0.000762
1412187813.740669, 1412187813.741425, 0.000756
1412187816.167871, 1412187816.168641, 0.000770
1412187818.577377, 1412187818.578174, 0.000797
1412187820.999253, 1412187821.000045, 0.000792
1412187823.411763, 1412187823.412559, 0.000796
1412187825.840796, 1412187825.841584, 0.000788
1412187828.249643, 1412187828.250412, 0.000769
1412187806.469556, 1412187806.470418, 0.000862
1412187808.907869, 1412187808.908661, 0.000792
1412187811.323362, 1412187811.324163, 0.000801
1412187813.739876, 1412187813.740642, 0.000766
1412187816.167046, 1412187816.167844, 0.000798
1412187818.576573, 1412187818.577350, 0.000777
1412187820.998461, 1412187820.999227, 0.000766
1412187823.410886, 1412187823.411733, 0.000847
1412187825.840001, 1412187825.840769, 0.000768
1412187828.248822, 1412187828.249615, 0.000793
1412187806.468761, 1412187806.469529, 0.000768
1412187808.907035, 1412187808.907842, 0.000807
1412187811.322557, 1412187811.323335, 0.000778
1412187813.739067, 1412187813.739851, 0.000784
1412187816.166220, 1412187816.167018, 0.000798
1412187818.575780, 1412187818.576546, 0.000766
1412187820.997645, 1412187820.998435, 0.000790
1412187823.409994, 1412187823.410857, 0.000863
1412187825.839180, 1412187825.839974, 0.000794
1412187828.248023, 1412187828.248795, 0.000772
1412187806.467942, 1412187806.468733, 0.000791
1412187808.906219, 1412187808.907008, 0.000789
1412187811.321736, 1412187811.322529, 0.000793
1412187813.738279, 1412187813.739041, 0.000762
1412187816.165423, 1412187816.166193, 0.000770
1412187818.574958, 1412187818.575753, 0.000795
1412187820.996719, 1412187820.997615, 0.000896
1412187823.409198, 1412187823.409967, 0.000769
1412187825.838360, 1412187825.839153, 0.000793
1412187828.247198, 1412187828.247996, 0.000798
1412187806.467116, 1412187806.467915, 0.000799
1412187808.905408, 1412187808.906193, 0.000785
1412187811.320739, 1412187811.321706, 0.000967
1412187813.737476, 1412187813.738253, 0.000777
1412187816.164624, 1412187816.165398, 0.000774
1412187818.574153, 1412187818.574931, 0.000778
1412187820.995919, 1412187820.996693, 0.000774
1412187823.408395, 1412187823.409172, 0.000777
1412187825.837570, 1412187825.838334, 0.000764
1412187828.246399, 1412187828.247171, 0.000772
1412187806.466316, 1412187806.467090, 0.000774
1412187808.904541, 1412187808.905379, 0.000838
1412187811.319725, 1412187811.320699, 0.000974
1412187813.736656, 1412187813.737451, 0.000795
1412187816.163824, 1412187816.164597, 0.000773
1412187818.573309, 1412187818.574125, 0.000816
1412187820.995098, 1412187820.995893, 0.000795
1412187823.407556, 1412187823.408368, 0.000812
1412187825.836768, 1412187825.837544, 0.000776
1412187828.245579, 1412187828.246371, 0.000792
1412187806.465506, 1412187806.466289, 0.000783
1412187808.902856, 1412187808.904510, 0.001654
1412187811.318903, 1412187811.319698, 0.000795
1412187813.735778, 1412187813.736628, 0.000850
1412187816.162994, 1412187816.163797, 0.000803
1412187818.572394, 1412187818.573279, 0.000885
1412187820.994290, 1412187820.995072, 0.000782
1412187823.406738, 1412187823.407530, 0.000792
1412187825.835961, 1412187825.836741, 0.000780
1412187828.244779, 1412187828.245553, 0.000774
1412187806.464676, 1412187806.465479, 0.000803
1412187808.902060, 1412187808.902831, 0.000771
1412187811.318098, 1412187811.318877, 0.000779
1412187813.734958, 1412187813.735752, 0.000794
1412187816.162194, 1412187816.162968, 0.000774
1412187818.571557, 1412187818.572368, 0.000811
1412187820.993465, 1412187820.994265, 0.000800
1412187823.405932, 1412187823.406713, 0.000781
1412187825.835114, 1412187825.835934, 0.000820
1412187828.243961, 1412187828.244752, 0.000791
1412187806.463865, 1412187806.464650, 0.000785
1412187808.901250, 1412187808.902033, 0.000783
1412187811.317282, 1412187811.318071, 0.000789
1412187813.734161, 1412187813.734933, 0.000772
1412187816.161364, 1412187816.162169, 0.000805
1412187818.570729, 1412187818.571530, 0.000801
1412187820.992663, 1412187820.993439, 0.000776
1412187823.405122, 1412187823.405906, 0.000784
1412187825.834316, 1412187825.835089, 0.000773
1412187828.243123, 1412187828.243934, 0.000811
1412187806.463017, 1412187806.463839, 0.000822
1412187808.900413, 1412187808.901223, 0.000810
1412187811.316423, 1412187811.317255, 0.000832
1412187813.733360, 1412187813.734136, 0.000776
1412187816.160454, 1412187816.161336, 0.000882
1412187818.569896, 1412187818.570702, 0.000806
1412187820.991843, 1412187820.992637, 0.000794
1412187823.404290, 1412187823.405094, 0.000804
1412187825.833506, 1412187825.834291, 0.000785
1412187828.242289, 1412187828.243096, 0.000807
1412187806.462175, 1412187806.462990, 0.000815
1412187808.899557, 1412187808.900386, 0.000829
1412187811.315339, 1412187811.316384, 0.001045
1412187813.732551, 1412187813.733335, 0.000784
1412187816.159628, 1412187816.160429, 0.000801
1412187818.569083, 1412187818.569870, 0.000787
1412187820.990976, 1412187820.991816, 0.000840
1412187823.403449, 1412187823.404264, 0.000815
1412187825.832669, 1412187825.833478, 0.000809
1412187828.241474, 1412187828.242262, 0.000788
1412187806.461350, 1412187806.462149, 0.000799
1412187808.898568, 1412187808.899526, 0.000958
1412187811.314470, 1412187811.315300, 0.000830
1412187813.731734, 1412187813.732525, 0.000791
1412187816.158784, 1412187816.159600, 0.000816
1412187818.568264, 1412187818.569057, 0.000793
1412187820.990122, 1412187820.990949, 0.000827
1412187823.402639, 1412187823.403423, 0.000784
1412187825.831851, 1412187825.832643, 0.000792
1412187828.240612, 1412187828.241447, 0.000835
1412187806.460480, 1412187806.461322, 0.000842
1412187808.897609, 1412187808.898532, 0.000923
1412187811.313657, 1412187811.314443, 0.000786
1412187813.730871, 1412187813.731708, 0.000837
1412187816.157972, 1412187816.158758, 0.000786
1412187818.567380, 1412187818.568237, 0.000857
1412187820.989292, 1412187820.990095, 0.000803
1412187823.401812, 1412187823.402613, 0.000801
1412187825.830965, 1412187825.831823, 0.000858
1412187828.239778, 1412187828.240587, 0.000809
1412187806.459644, 1412187806.460455, 0.000811
1412187808.896726, 1412187808.897581, 0.000855
1412187811.312845, 1412187811.313632, 0.000787
1412187813.729946, 1412187813.730842, 0.000896
1412187816.157145, 1412187816.157944, 0.000799
1412187818.566545, 1412187818.567352, 0.000807
1412187820.988465, 1412187820.989265, 0.000800
1412187823.400961, 1412187823.401784, 0.000823
1412187825.830137, 1412187825.830938, 0.000801
1412187828.238882, 1412187828.239750, 0.000868
1412187806.458778, 1412187806.459616, 0.000838
1412187808.895899, 1412187808.896699, 0.000800
1412187811.312012, 1412187811.312817, 0.000805
1412187813.729120, 1412187813.729921, 0.000801
1412187816.156290, 1412187816.157116, 0.000826
1412187818.565728, 1412187818.566519, 0.000791
1412187820.987614, 1412187820.988439, 0.000825
1412187823.400089, 1412187823.400934, 0.000845
1412187825.829289, 1412187825.830109, 0.000820
1412187828.237941, 1412187828.238852, 0.000911
1412187806.457955, 1412187806.458751, 0.000796
1412187808.895044, 1412187808.895872, 0.000828
1412187811.311134, 1412187811.311985, 0.000851
1412187813.728298, 1412187813.729093, 0.000795
1412187816.155441, 1412187816.156261, 0.000820
1412187818.564900, 1412187818.565701, 0.000801
1412187820.986773, 1412187820.987587, 0.000814
1412187823.399226, 1412187823.400062, 0.000836
1412187825.828455, 1412187825.829263, 0.000808
1412187828.237084, 1412187828.237914, 0.000830
1412187806.457133, 1412187806.457929, 0.000796
1412187808.894196, 1412187808.895018, 0.000822
1412187811.310219, 1412187811.311105, 0.000886
1412187813.727452, 1412187813.728273, 0.000821
1412187816.154620, 1412187816.155414, 0.000794
1412187818.564051, 1412187818.564873, 0.000822
1412187820.985942, 1412187820.986746, 0.000804
1412187823.398374, 1412187823.399199, 0.000825
1412187825.827591, 1412187825.828427, 0.000836
1412187828.236198, 1412187828.237056, 0.000858
1412187806.456293, 1412187806.457106, 0.000813
1412187808.893369, 1412187808.894170, 0.000801
1412187811.309395, 1412187811.310192, 0.000797
1412187813.726626, 1412187813.727426, 0.000800
1412187816.153793, 1412187816.154594, 0.000801
1412187818.563192, 1412187818.564025, 0.000833
1412187820.985093, 1412187820.985915, 0.000822
1412187823.397538, 1412187823.398347, 0.000809
1412187825.826625, 1412187825.827560, 0.000935
1412187828.235330, 1412187828.236171, 0.000841
1412187806.455402, 1412187806.456266, 0.000864
1412187808.892513, 1412187808.893342, 0.000829
1412187811.308568, 1412187811.309368, 0.000800
1412187813.725768, 1412187813.726600, 0.000832
1412187816.152964, 1412187816.153767, 0.000803
1412187818.562368, 1412187818.563167, 0.000799
1412187820.984204, 1412187820.985065, 0.000861
1412187823.396694, 1412187823.397511, 0.000817
1412187825.825773, 1412187825.826598, 0.000825
1412187828.234489, 1412187828.235303, 0.000814
1412187806.454569, 1412187806.455375, 0.000806
1412187808.891559, 1412187808.892483, 0.000924
1412187811.307725, 1412187811.308541, 0.000816
1412187813.724946, 1412187813.725741, 0.000795
1412187816.152130, 1412187816.152937, 0.000807
1412187818.561537, 1412187818.562341, 0.000804
1412187820.983300, 1412187820.984175, 0.000875
1412187823.395825, 1412187823.396666, 0.000841
1412187825.824940, 1412187825.825747, 0.000807
1412187828.233648, 1412187828.234461, 0.000813
1412187806.453722, 1412187806.454543, 0.000821
1412187808.890679, 1412187808.891529, 0.000850
1412187811.306851, 1412187811.307696, 0.000845
1412187813.724110, 1412187813.724920, 0.000810
1412187816.151266, 1412187816.152103, 0.000837
1412187818.560672, 1412187818.561509, 0.000837
1412187820.982459, 1412187820.983272, 0.000813
1412187823.394822, 1412187823.395795, 0.000973
1412187825.824098, 1412187825.824913, 0.000815
1412187828.232779, 1412187828.233620, 0.000841
1412187806.452794, 1412187806.453694, 0.000900
1412187808.889838, 1412187808.890650, 0.000812
1412187811.305996, 1412187811.306823, 0.000827
1412187813.723253, 1412187813.724084, 0.000831
1412187816.150432, 1412187816.151241, 0.000809
1412187818.559826, 1412187818.560646, 0.000820
1412187820.981615, 1412187820.982432, 0.000817
1412187823.393974, 1412187823.394794, 0.000820
1412187825.823225, 1412187825.824072, 0.000847
1412187828.231937, 1412187828.232749, 0.000812
1412187806.451877, 1412187806.452764, 0.000887
1412187808.888987, 1412187808.889808, 0.000821
1412187811.305165, 1412187811.305970, 0.000805
1412187813.722421, 1412187813.723228, 0.000807
1412187816.149595, 1412187816.150406, 0.000811
1412187818.558964, 1412187818.559798, 0.000834
1412187820.980728, 1412187820.981587, 0.000859
1412187823.393124, 1412187823.393946, 0.000822
1412187825.822367, 1412187825.823198, 0.000831
1412187828.231048, 1412187828.231908, 0.000860
1412187806.450839, 1412187806.451848, 0.001009
1412187808.888118, 1412187808.888958, 0.000840
1412187811.304331, 1412187811.305138, 0.000807
1412187813.721589, 1412187813.722395, 0.000806
1412187816.148745, 1412187816.149568, 0.000823
1412187818.558110, 1412187818.558937, 0.000827
1412187820.979805, 1412187820.980701, 0.000896
1412187823.392268, 1412187823.393095, 0.000827
1412187825.821516, 1412187825.822341, 0.000825
1412187828.230128, 1412187828.231019, 0.000891
1412187806.449946, 1412187806.450811, 0.000865
1412187808.887207, 1412187808.888088, 0.000881
1412187811.303484, 1412187811.304304, 0.000820
1412187813.720752, 1412187813.721564, 0.000812
1412187816.147881, 1412187816.148718, 0.000837
1412187818.557214, 1412187818.558082, 0.000868
1412187820.978802, 1412187820.979775, 0.000973
1412187823.391359, 1412187823.392242, 0.000883
1412187825.820636, 1412187825.821490, 0.000854
1412187828.229264, 1412187828.230101, 0.000837
1412187806.449073, 1412187806.449919, 0.000846
1412187808.886311, 1412187808.887177, 0.000866
1412187811.302621, 1412187811.303438, 0.000817
1412187813.719905, 1412187813.720726, 0.000821
1412187816.146994, 1412187816.147853, 0.000859
1412187818.556358, 1412187818.557187, 0.000829
