iterations=1, maxfiles=10000
1412210611.082765, 1412210611.084028, 0.001263
1412210611.084172, 1412210611.093231, 0.009059
1412210611.093386, 1412210611.094629, 0.001243
1412210611.094775, 1412210611.096065, 0.001290
1412210611.096212, 1412210611.097459, 0.001247
1412210611.097604, 1412210611.098851, 0.001247
1412210611.098996, 1412210611.100273, 0.001277
1412210611.100485, 1412210611.101747, 0.001262
1412210611.101895, 1412210611.103166, 0.001271
1412210611.103313, 1412210611.104607, 0.001294
1412210611.104749, 1412210611.105972, 0.001223
1412210611.106117, 1412210611.107359, 0.001242
1412210611.107502, 1412210611.108838, 0.001336
1412210611.108982, 1412210611.110192, 0.001210
1412210611.110334, 1412210611.111641, 0.001307
1412210611.111821, 1412210611.113081, 0.001260
1412210611.113230, 1412210611.114472, 0.001242
1412210611.114620, 1412210611.115874, 0.001254
1412210611.116024, 1412210611.117253, 0.001229
1412210611.117400, 1412210611.118616, 0.001216
1412210611.118761, 1412210611.120029, 0.001268
1412210611.120172, 1412210611.121484, 0.001312
1412210611.121633, 1412210611.122843, 0.001210
1412210611.122989, 1412210611.124269, 0.001280
1412210611.124415, 1412210611.125811, 0.001396
1412210611.125955, 1412210611.127162, 0.001207
1412210611.127304, 1412210611.128581, 0.001277
1412210611.128729, 1412210611.129967, 0.001238
1412210611.130108, 1412210611.131421, 0.001313
1412210611.131570, 1412210611.132837, 0.001267
1412210611.132983, 1412210611.134203, 0.001220
1412210611.134352, 1412210611.135604, 0.001252
1412210611.135782, 1412210611.137018, 0.001236
1412210611.137167, 1412210611.138385, 0.001218
1412210611.138531, 1412210611.139797, 0.001266
1412210611.139945, 1412210611.141300, 0.001355
1412210611.141451, 1412210611.142702, 0.001251
1412210611.142846, 1412210611.144110, 0.001264
1412210611.144257, 1412210611.145571, 0.001314
1412210611.145719, 1412210611.146945, 0.001226
1412210611.147089, 1412210611.148383, 0.001294
1412210611.148528, 1412210611.149747, 0.001219
1412210611.149894, 1412210611.151212, 0.001318
1412210611.151359, 1412210611.152631, 0.001272
1412210611.152779, 1412210611.153990, 0.001211
1412210611.154132, 1412210611.155360, 0.001228
1412210611.155508, 1412210611.156811, 0.001303
1412210611.156960, 1412210611.158177, 0.001217
1412210611.158323, 1412210611.160423, 0.002100
1412210611.160576, 1412210611.169731, 0.009155
1412210611.169893, 1412210611.172583, 0.002690
1412210611.172740, 1412210611.174038, 0.001298
1412210611.174184, 1412210611.175436, 0.001252
1412210611.175582, 1412210611.176945, 0.001363
1412210611.177098, 1412210611.178323, 0.001225
1412210611.178467, 1412210611.179684, 0.001217
1412210611.179905, 1412210611.181249, 0.001344
1412210611.181397, 1412210611.182646, 0.001249
1412210611.182792, 1412210611.184099, 0.001307
1412210611.184246, 1412210611.185457, 0.001211
1412210611.185604, 1412210611.186819, 0.001215
1412210611.186959, 1412210611.188268, 0.001309
1412210611.188415, 1412210611.189641, 0.001226
1412210611.189784, 1412210611.191018, 0.001234
1412210611.191230, 1412210611.192508, 0.001278
1412210611.192651, 1412210611.193894, 0.001243
1412210611.194041, 1412210611.195272, 0.001231
1412210611.195417, 1412210611.196682, 0.001265
1412210611.196829, 1412210611.198073, 0.001244
1412210611.198219, 1412210611.199435, 0.001216
1412210611.199578, 1412210611.200891, 0.001313
1412210611.201041, 1412210611.202360, 0.001319
1412210611.202508, 1412210611.203961, 0.001453
1412210611.204111, 1412210611.205347, 0.001236
1412210611.205494, 1412210611.206714, 0.001220
1412210611.206860, 1412210611.208109, 0.001249
1412210611.208258, 1412210611.209515, 0.001257
1412210611.209663, 1412210611.210886, 0.001223
1412210611.211033, 1412210611.212382, 0.001349
1412210611.212529, 1412210611.213753, 0.001224
1412210611.213898, 1412210611.215146, 0.001248
1412210611.215294, 1412210611.216551, 0.001257
1412210611.216702, 1412210611.217917, 0.001215
1412210611.218065, 1412210611.219311, 0.001246
1412210611.219457, 1412210611.220730, 0.001273
1412210611.220876, 1412210611.222178, 0.001302
1412210611.222325, 1412210611.223566, 0.001241
1412210611.223717, 1412210611.225016, 0.001299
1412210611.225164, 1412210611.226381, 0.001217
1412210611.226526, 1412210611.227737, 0.001211
1412210611.227913, 1412210611.229164, 0.001251
1412210611.229310, 1412210611.230551, 0.001241
1412210611.230698, 1412210611.232023, 0.001325
1412210611.232168, 1412210611.233389, 0.001221
1412210611.233536, 1412210611.234790, 0.001254
1412210611.234940, 1412210611.236197, 0.001257
1412210611.236347, 1412210611.237720, 0.001373
1412210611.237870, 1412210611.239101, 0.001231
1412210611.239250, 1412210611.240538, 0.001288
1412210611.240686, 1412210611.248212, 0.007526
1412210611.248376, 1412210611.250823, 0.002447
1412210611.250982, 1412210611.252386, 0.001404
1412210611.252535, 1412210611.253801, 0.001266
1412210611.253944, 1412210611.255169, 0.001225
1412210611.255319, 1412210611.256584, 0.001265
1412210611.256733, 1412210611.257951, 0.001218
1412210611.258098, 1412210611.259327, 0.001229
1412210611.259474, 1412210611.260785, 0.001311
1412210611.260929, 1412210611.262228, 0.001299
1412210611.262375, 1412210611.263620, 0.001245
1412210611.263811, 1412210611.265053, 0.001242
1412210611.265204, 1412210611.266442, 0.001238
1412210611.266590, 1412210611.267853, 0.001263
1412210611.267999, 1412210611.269254, 0.001255
1412210611.269401, 1412210611.270621, 0.001220
1412210611.270771, 1412210611.272827, 0.002056
1412210611.272984, 1412210611.274243, 0.001259
1412210611.274393, 1412210611.275681, 0.001288
1412210611.275864, 1412210611.278260, 0.002396
1412210611.278437, 1412210611.279803, 0.001366
1412210611.279955, 1412210611.281198, 0.001243
1412210611.281346, 1412210611.282680, 0.001334
1412210611.282828, 1412210611.284094, 0.001266
1412210611.284242, 1412210611.285632, 0.001390
1412210611.285779, 1412210611.287033, 0.001254
1412210611.287181, 1412210611.288492, 0.001311
1412210611.288637, 1412210611.289881, 0.001244
1412210611.290027, 1412210611.291245, 0.001218
1412210611.291394, 1412210611.292778, 0.001384
1412210611.292928, 1412210611.294153, 0.001225
1412210611.294301, 1412210611.295516, 0.001215
1412210611.295665, 1412210611.296935, 0.001270
1412210611.297082, 1412210611.298315, 0.001233
1412210611.298463, 1412210611.299683, 0.001220
1412210611.299878, 1412210611.301108, 0.001230
1412210611.301256, 1412210611.302549, 0.001293
1412210611.302698, 1412210611.304048, 0.001350
1412210611.304196, 1412210611.305449, 0.001253
1412210611.305600, 1412210611.306821, 0.001221
1412210611.306969, 1412210611.308257, 0.001288
1412210611.308408, 1412210611.309641, 0.001233
1412210611.309789, 1412210611.311016, 0.001227
1412210611.311163, 1412210611.312643, 0.001480
1412210611.312795, 1412210611.314071, 0.001276
1412210611.314218, 1412210611.315430, 0.001212
1412210611.315582, 1412210611.316846, 0.001264
1412210611.316992, 1412210611.318202, 0.001210
1412210611.318350, 1412210611.327082, 0.008732
1412210611.327252, 1412210611.328609, 0.001357
1412210611.328761, 1412210611.329984, 0.001223
1412210611.330133, 1412210611.331403, 0.001270
1412210611.331550, 1412210611.332920, 0.001370
1412210611.333067, 1412210611.334311, 0.001244
1412210611.334480, 1412210611.335711, 0.001231
1412210611.335892, 1412210611.337153, 0.001261
1412210611.337300, 1412210611.338518, 0.001218
1412210611.338667, 1412210611.339929, 0.001262
1412210611.340077, 1412210611.341313, 0.001236
1412210611.341459, 1412210611.342705, 0.001246
1412210611.342928, 1412210611.344209, 0.001281
1412210611.344357, 1412210611.345579, 0.001222
1412210611.345726, 1412210611.347121, 0.001395
1412210611.347272, 1412210611.348605, 0.001333
1412210611.348756, 1412210611.349977, 0.001221
1412210611.350125, 1412210611.351352, 0.001227
1412210611.351498, 1412210611.352873, 0.001375
1412210611.353025, 1412210611.354311, 0.001286
1412210611.354460, 1412210611.355675, 0.001215
1412210611.355907, 1412210611.357157, 0.001250
1412210611.357307, 1412210611.358552, 0.001245
1412210611.358699, 1412210611.359959, 0.001260
1412210611.360107, 1412210611.361337, 0.001230
1412210611.361485, 1412210611.362706, 0.001221
1412210611.362853, 1412210611.364231, 0.001378
1412210611.364379, 1412210611.365613, 0.001234
1412210611.365760, 1412210611.366991, 0.001231
1412210611.367137, 1412210611.368393, 0.001256
1412210611.368542, 1412210611.369789, 0.001247
1412210611.369939, 1412210611.371161, 0.001222
1412210611.371311, 1412210611.372596, 0.001285
1412210611.372744, 1412210611.374070, 0.001326
1412210611.374212, 1412210611.375437, 0.001225
1412210611.375581, 1412210611.376892, 0.001311
1412210611.377041, 1412210611.378256, 0.001215
1412210611.378404, 1412210611.379644, 0.001240
1412210611.379823, 1412210611.381926, 0.002103
1412210611.382081, 1412210611.383459, 0.001378
1412210611.383609, 1412210611.385067, 0.001458
1412210611.386408, 1412210611.387798, 0.001390
1412210611.387948, 1412210611.389214, 0.001266
1412210611.389360, 1412210611.390587, 0.001227
1412210611.390733, 1412210611.391988, 0.001255
1412210611.392134, 1412210611.393472, 0.001338
1412210611.393625, 1412210611.394856, 0.001231
1412210611.395005, 1412210611.396262, 0.001257
1412210611.396414, 1412210611.405995, 0.009581
1412210611.406155, 1412210611.407484, 0.001329
1412210611.407633, 1412210611.408913, 0.001280
1412210611.409059, 1412210611.410282, 0.001223
1412210611.410430, 1412210611.411688, 0.001258
1412210611.411868, 1412210611.413103, 0.001235
1412210611.413250, 1412210611.414559, 0.001309
1412210611.414709, 1412210611.416036, 0.001327
1412210611.416184, 1412210611.417446, 0.001262
1412210611.417595, 1412210611.418820, 0.001225
1412210611.418966, 1412210611.420221, 0.001255
1412210611.420494, 1412210611.421753, 0.001259
1412210611.421901, 1412210611.423149, 0.001248
1412210611.423294, 1412210611.424643, 0.001349
1412210611.424794, 1412210611.426021, 0.001227
1412210611.426168, 1412210611.427422, 0.001254
1412210611.427570, 1412210611.428854, 0.001284
1412210611.429002, 1412210611.430219, 0.001217
1412210611.430369, 1412210611.431610, 0.001241
1412210611.431821, 1412210611.433088, 0.001267
1412210611.433232, 1412210611.434535, 0.001303
1412210611.434684, 1412210611.436269, 0.001585
1412210611.436424, 1412210611.437715, 0.001291
1412210611.437865, 1412210611.439105, 0.001240
1412210611.439255, 1412210611.440517, 0.001262
1412210611.440666, 1412210611.441895, 0.001229
1412210611.442043, 1412210611.443258, 0.001215
1412210611.443406, 1412210611.444767, 0.001361
1412210611.444912, 1412210611.446126, 0.001214
1412210611.446270, 1412210611.447490, 0.001220
1412210611.447635, 1412210611.448930, 0.001295
1412210611.449077, 1412210611.450291, 0.001214
1412210611.450433, 1412210611.451646, 0.001213
1412210611.451821, 1412210611.453047, 0.001226
1412210611.453190, 1412210611.454622, 0.001432
1412210611.454774, 1412210611.456048, 0.001274
1412210611.456195, 1412210611.457437, 0.001242
1412210611.457581, 1412210611.458805, 0.001224
1412210611.458953, 1412210611.460240, 0.001287
1412210611.460390, 1412210611.461623, 0.001233
1412210611.461770, 1412210611.462989, 0.001219
1412210611.463137, 1412210611.464488, 0.001351
1412210611.464637, 1412210611.465906, 0.001269
1412210611.466057, 1412210611.467284, 0.001227
1412210611.467434, 1412210611.468696, 0.001262
1412210611.468847, 1412210611.470115, 0.001268
1412210611.470260, 1412210611.471507, 0.001247
1412210611.471654, 1412210611.472947, 0.001293
1412210611.473093, 1412210611.474360, 0.001267
1412210611.474510, 1412210611.483265, 0.008755
1412210611.483420, 1412210611.484820, 0.001400
1412210611.484967, 1412210611.486193, 0.001226
1412210611.486340, 1412210611.487572, 0.001232
1412210611.487724, 1412210611.489900, 0.002176
1412210611.490057, 1412210611.491337, 0.001280
1412210611.491487, 1412210611.492810, 0.001323
1412210611.492958, 1412210611.495513, 0.002555
1412210611.495661, 1412210611.496960, 0.001299
1412210611.497109, 1412210611.498355, 0.001246
1412210611.498505, 1412210611.499728, 0.001223
1412210611.499915, 1412210611.501175, 0.001260
1412210611.501323, 1412210611.502547, 0.001224
1412210611.502689, 1412210611.503950, 0.001261
1412210611.504095, 1412210611.505408, 0.001313
1412210611.505555, 1412210611.506807, 0.001252
1412210611.506958, 1412210611.508217, 0.001259
1412210611.508365, 1412210611.509625, 0.001260
1412210611.509769, 1412210611.510982, 0.001213
1412210611.511129, 1412210611.512405, 0.001276
1412210611.512553, 1412210611.513764, 0.001211
1412210611.513912, 1412210611.515254, 0.001342
1412210611.515403, 1412210611.516710, 0.001307
1412210611.516855, 1412210611.518072, 0.001217
1412210611.518216, 1412210611.519462, 0.001246
1412210611.519606, 1412210611.520877, 0.001271
1412210611.521023, 1412210611.522276, 0.001253
1412210611.522423, 1412210611.523645, 0.001222
1412210611.523818, 1412210611.525092, 0.001274
1412210611.525236, 1412210611.526465, 0.001229
1412210611.526610, 1412210611.527889, 0.001279
1412210611.528038, 1412210611.529451, 0.001413
1412210611.529602, 1412210611.530827, 0.001225
1412210611.530973, 1412210611.532226, 0.001253
1412210611.532375, 1412210611.533619, 0.001244
1412210611.533794, 1412210611.535094, 0.001300
1412210611.535243, 1412210611.536506, 0.001263
1412210611.536652, 1412210611.537896, 0.001244
1412210611.538042, 1412210611.539252, 0.001210
1412210611.539399, 1412210611.540669, 0.001270
1412210611.540815, 1412210611.542035, 0.001220
1412210611.542181, 1412210611.543436, 0.001255
1412210611.543583, 1412210611.544978, 0.001395
1412210611.545133, 1412210611.546371, 0.001238
1412210611.546517, 1412210611.547736, 0.001219
1412210611.547912, 1412210611.549174, 0.001262
1412210611.549321, 1412210611.550546, 0.001225
1412210611.550694, 1412210611.559356, 0.008662
1412210611.559508, 1412210611.560806, 0.001298
1412210611.560959, 1412210611.562231, 0.001272
1412210611.562378, 1412210611.563795, 0.001417
1412210611.563950, 1412210611.565283, 0.001333
1412210611.565433, 1412210611.566921, 0.001488
1412210611.567072, 1412210611.568413, 0.001341
1412210611.568561, 1412210611.569796, 0.001235
1412210611.569944, 1412210611.571199, 0.001255
1412210611.571344, 1412210611.572612, 0.001268
1412210611.572761, 1412210611.573983, 0.001222
1412210611.574130, 1412210611.575414, 0.001284
1412210611.575560, 1412210611.576856, 0.001296
1412210611.577000, 1412210611.578219, 0.001219
1412210611.578366, 1412210611.579554, 0.001188
1412210611.579819, 1412210611.581174, 0.001355
1412210611.581309, 1412210611.582586, 0.001277
1412210611.582718, 1412210611.583750, 0.001032
1412210611.583927, 1412210611.584977, 0.001050
1412210611.585162, 1412210611.586223, 0.001061
1412210611.586351, 1412210611.587419, 0.001068
1412210611.587570, 1412210611.588639, 0.001069
1412210611.588767, 1412210611.589919, 0.001152
1412210611.590037, 1412210611.591161, 0.001124
1412210611.591289, 1412210611.592564, 0.001275
1412210611.592713, 1412210611.594016, 0.001303
1412210611.594164, 1412210611.595543, 0.001379
1412210611.595694, 1412210611.597834, 0.002140
1412210611.597991, 1412210611.599412, 0.001421
1412210611.599566, 1412210611.600712, 0.001146
1412210611.600891, 1412210611.601949, 0.001058
1412210611.602074, 1412210611.603111, 0.001037
1412210611.603233, 1412210611.604312, 0.001079
1412210611.604435, 1412210611.605482, 0.001047
1412210611.605604, 1412210611.606696, 0.001092
1412210611.606821, 1412210611.607913, 0.001092
1412210611.608064, 1412210611.609303, 0.001239
1412210611.609453, 1412210611.610685, 0.001232
1412210611.610833, 1412210611.612119, 0.001286
1412210611.612268, 1412210611.613495, 0.001227
1412210611.613646, 1412210611.614866, 0.001220
1412210611.615013, 1412210611.616281, 0.001268
1412210611.616409, 1412210611.617441, 0.001032
1412210611.617587, 1412210611.618569, 0.000982
1412210611.618690, 1412210611.619667, 0.000977
1412210611.619817, 1412210611.620859, 0.001042
1412210611.620983, 1412210611.622100, 0.001117
1412210611.622237, 1412210611.623343, 0.001106
1412210611.623479, 1412210611.624844, 0.001365
1412210611.624992, 1412210611.626329, 0.001337
1412210611.626477, 1412210611.627694, 0.001217
1412210611.627897, 1412210611.629133, 0.001236
1412210611.629282, 1412210611.630518, 0.001236
1412210611.630667, 1412210611.631935, 0.001268
1412210611.632081, 1412210611.633231, 0.001150
1412210611.633368, 1412210611.634498, 0.001130
1412210611.634728, 1412210611.636004, 0.001276
1412210611.636146, 1412210611.637312, 0.001166
1412210611.637450, 1412210611.638601, 0.001151
1412210611.638739, 1412210611.639903, 0.001164
1412210611.640056, 1412210611.641433, 0.001377
1412210611.641587, 1412210611.642844, 0.001257
1412210611.642987, 1412210611.644389, 0.001402
1412210611.644539, 1412210611.645833, 0.001294
1412210611.645979, 1412210611.647259, 0.001280
1412210611.647406, 1412210611.648650, 0.001244
1412210611.648789, 1412210611.649915, 0.001126
1412210611.650053, 1412210611.651163, 0.001110
1412210611.651299, 1412210611.652498, 0.001199
1412210611.652637, 1412210611.653769, 0.001132
1412210611.653906, 1412210611.655051, 0.001145
1412210611.655188, 1412210611.664089, 0.008901
1412210611.664285, 1412210611.665689, 0.001404
1412210611.665921, 1412210611.667195, 0.001274
1412210611.667348, 1412210611.668603, 0.001255
1412210611.668759, 1412210611.670398, 0.001639
1412210611.670557, 1412210611.672079, 0.001522
1412210611.672229, 1412210611.673460, 0.001231
1412210611.673609, 1412210611.674825, 0.001216
1412210611.674973, 1412210611.676328, 0.001355
1412210611.676481, 1412210611.677726, 0.001245
1412210611.677875, 1412210611.679097, 0.001222
1412210611.679245, 1412210611.680532, 0.001287
1412210611.680680, 1412210611.681932, 0.001252
1412210611.682084, 1412210611.683297, 0.001213
1412210611.683446, 1412210611.684724, 0.001278
1412210611.684874, 1412210611.686186, 0.001312
1412210611.686336, 1412210611.688015, 0.001679
1412210611.688168, 1412210611.689431, 0.001263
1412210611.689582, 1412210611.690812, 0.001230
1412210611.690959, 1412210611.692253, 0.001294
1412210611.692401, 1412210611.693631, 0.001230
1412210611.693778, 1412210611.695393, 0.001615
1412210611.695547, 1412210611.696938, 0.001391
1412210611.697089, 1412210611.698665, 0.001576
1412210611.698817, 1412210611.700158, 0.001341
1412210611.700308, 1412210611.701950, 0.001642
1412210611.702101, 1412210611.703352, 0.001251
1412210611.703497, 1412210611.704801, 0.001304
1412210611.704952, 1412210611.706258, 0.001306
1412210611.706405, 1412210611.707650, 0.001245
1412210611.708152, 1412210611.709490, 0.001338
1412210611.709643, 1412210611.710873, 0.001230
1412210611.711017, 1412210611.712287, 0.001270
1412210611.712433, 1412210611.713661, 0.001228
1412210611.713810, 1412210611.715428, 0.001618
1412210611.715579, 1412210611.717008, 0.001429
1412210611.717159, 1412210611.718411, 0.001252
1412210611.718561, 1412210611.719833, 0.001272
1412210611.719983, 1412210611.721256, 0.001273
1412210611.721405, 1412210611.723015, 0.001610
1412210611.723165, 1412210611.724448, 0.001283
1412210611.724598, 1412210611.725833, 0.001235
1412210611.725981, 1412210611.727316, 0.001335
1412210611.727467, 1412210611.729074, 0.001607
1412210611.729385, 1412210611.730702, 0.001317
1412210611.730851, 1412210611.732141, 0.001290
1412210611.739934, 1412210611.741369, 0.001435
1412210611.741520, 1412210611.742806, 0.001286
1412210611.742955, 1412210611.744222, 0.001267
1412210611.744370, 1412210611.745659, 0.001289
1412210611.745808, 1412210611.747112, 0.001304
1412210611.747264, 1412210611.748533, 0.001269
1412210611.748678, 1412210611.749898, 0.001220
1412210611.750044, 1412210611.751277, 0.001233
1412210611.751427, 1412210611.753022, 0.001595
1412210611.753178, 1412210611.754418, 0.001240
1412210611.754569, 1412210611.755900, 0.001331
1412210611.756055, 1412210611.757395, 0.001340
1412210611.757542, 1412210611.758779, 0.001237
1412210611.758926, 1412210611.760563, 0.001637
1412210611.760714, 1412210611.761977, 0.001263
1412210611.762128, 1412210611.763361, 0.001233
1412210611.763504, 1412210611.764768, 0.001264
1412210611.764913, 1412210611.766438, 0.001525
1412210611.766589, 1412210611.767996, 0.001407
1412210611.768145, 1412210611.769374, 0.001229
1412210611.769524, 1412210611.771573, 0.002049
1412210611.771730, 1412210611.773061, 0.001331
1412210611.773209, 1412210611.774470, 0.001261
1412210611.774619, 1412210611.775896, 0.001277
1412210611.776045, 1412210611.777369, 0.001324
1412210611.777518, 1412210611.778760, 0.001242
1412210611.778909, 1412210611.780535, 0.001626
1412210611.780683, 1412210611.781923, 0.001240
1412210611.782072, 1412210611.783318, 0.001246
1412210611.783462, 1412210611.784777, 0.001315
1412210611.784925, 1412210611.786167, 0.001242
1412210611.786570, 1412210611.787969, 0.001399
1412210611.788125, 1412210611.789461, 0.001336
1412210611.789613, 1412210611.790867, 0.001254
1412210611.791014, 1412210611.792282, 0.001268
1412210611.792428, 1412210611.793974, 0.001546
1412210611.794129, 1412210611.795381, 0.001252
1412210611.795530, 1412210611.796883, 0.001353
1412210611.797094, 1412210611.798349, 0.001255
1412210611.798499, 1412210611.799780, 0.001281
1412210611.799933, 1412210611.801493, 0.001560
1412210611.801645, 1412210611.802911, 0.001266
1412210611.803059, 1412210611.804340, 0.001281
1412210611.804478, 1412210611.805658, 0.001180
1412210611.805807, 1412210611.807561, 0.001754
1412210611.807721, 1412210611.808974, 0.001253
1412210611.809116, 1412210611.810296, 0.001180
1412210611.810438, 1412210611.811649, 0.001211
1412210611.811830, 1412210611.813035, 0.001205
1412210611.813177, 1412210611.814333, 0.001156
1412210611.814483, 1412210611.815722, 0.001239
1412210611.823190, 1412210611.824530, 0.001340
1412210611.824675, 1412210611.825882, 0.001207
1412210611.826027, 1412210611.827567, 0.001540
1412210611.827716, 1412210611.828948, 0.001232
1412210611.829095, 1412210611.830291, 0.001196
1412210611.830432, 1412210611.831595, 0.001163
1412210611.831739, 1412210611.833282, 0.001543
1412210611.833428, 1412210611.835099, 0.001671
1412210611.835241, 1412210611.836498, 0.001257
1412210611.836644, 1412210611.837836, 0.001192
1412210611.838003, 1412210611.839163, 0.001160
1412210611.839307, 1412210611.840514, 0.001207
1412210611.840653, 1412210611.841815, 0.001162
1412210611.841916, 1412210611.842744, 0.000828
1412210611.842948, 1412210611.843838, 0.000890
1412210611.843929, 1412210611.844695, 0.000766
1412210611.844779, 1412210611.845552, 0.000773
1412210611.845638, 1412210611.846386, 0.000748
1412210611.846468, 1412210611.847200, 0.000732
1412210611.847282, 1412210611.848069, 0.000787
1412210611.848155, 1412210611.848913, 0.000758
1412210611.848999, 1412210611.849872, 0.000873
1412210611.849968, 1412210611.850777, 0.000809
1412210611.850865, 1412210611.851639, 0.000774
1412210611.851725, 1412210611.852530, 0.000805
1412210611.852617, 1412210611.853387, 0.000770
1412210611.853474, 1412210611.854254, 0.000780
1412210611.854337, 1412210611.855140, 0.000803
1412210611.855226, 1412210611.856000, 0.000774
1412210611.856086, 1412210611.856997, 0.000911
1412210611.857089, 1412210611.857868, 0.000779
1412210611.857955, 1412210611.858728, 0.000773
1412210611.858813, 1412210611.859564, 0.000751
1412210611.859649, 1412210611.860424, 0.000775
1412210611.860508, 1412210611.861282, 0.000774
1412210611.861369, 1412210611.862113, 0.000744
1412210611.862196, 1412210611.862933, 0.000737
1412210611.863015, 1412210611.863989, 0.000974
1412210611.864083, 1412210611.864893, 0.000810
1412210611.864981, 1412210611.865734, 0.000753
1412210611.865818, 1412210611.866560, 0.000742
1412210611.866646, 1412210611.867408, 0.000762
1412210611.867492, 1412210611.868308, 0.000816
1412210611.868394, 1412210611.869148, 0.000754
1412210611.869231, 1412210611.869977, 0.000746
1412210611.870059, 1412210611.870794, 0.000735
1412210611.870877, 1412210611.871634, 0.000757
1412210611.871718, 1412210611.872496, 0.000778
1412210611.872581, 1412210611.873342, 0.000761
1412210611.873431, 1412210611.874210, 0.000779
1412210611.874296, 1412210611.875042, 0.000746
1412210611.875126, 1412210611.875891, 0.000765
1412210611.875976, 1412210611.876748, 0.000772
